,Date,Open,High,Low,Close,Volume,RSI,Signal
365,6/30/2014,168.0,169.5,167.5,168.5,43603,57.69557656634771,-1
366,7/2/2014,169.5,173.5,169.0,173.5,149641,68.61566474493648,-1
367,7/3/2014,173.5,175.0,172.5,175.0,98116,71.0315256519553,-1
368,7/4/2014,175.5,181.5,175.5,178.5,206450,75.72667789847685,-1
369,7/7/2014,178.5,179.0,177.0,177.5,62982,72.12956547763679,-1
370,7/8/2014,178.5,180.5,178.0,179.0,74149,74.11573743221956,-1
371,7/9/2014,178.0,180.0,178.0,179.5,57231,74.76139447094313,-1
372,7/10/2014,180.0,182.0,180.0,182.0,98547,77.74989201978204,-1
373,7/14/2014,184.5,186.5,184.5,186.5,76491,81.90360749094145,-1
374,7/15/2014,186.5,187.0,183.0,184.5,63501,75.18558619048342,-1
375,7/16/2014,185.0,186.0,184.0,185.5,58181,76.23519458619322,-1
376,7/17/2014,185.0,185.0,182.5,184.0,57899,71.35934738183698,-1
377,7/18/2014,183.0,184.5,181.5,181.5,61176,64.01110714532714,-1
378,7/21/2014,181.5,182.0,180.0,180.5,52878,61.292272021526664,-1
379,7/22/2014,183.5,184.0,178.5,180.5,53175,61.292272021526664,-1
380,7/23/2014,181.5,183.0,181.5,182.5,40287,64.76376574149918,-1
381,7/24/2014,183.5,184.0,182.0,183.0,22504,65.59451708745735,-1
382,7/25/2014,183.0,183.5,181.5,183.0,29901,65.59451708745735,-1
383,7/28/2014,182.0,183.0,179.0,179.5,73699,55.05652703333338,-1
384,7/29/2014,180.0,180.5,175.5,177.0,49223,49.001001380405924,-1
385,7/30/2014,177.0,180.5,176.5,180.5,89870,56.25509609222626,-1
386,7/31/2014,178.5,182.0,178.0,178.0,64728,50.70697509110488,-1
387,8/1/2014,177.5,180.5,177.5,178.5,47877,51.73228573416212,-1
388,8/4/2014,180.0,185.0,179.5,185.0,53674,62.61807054439777,-1
389,8/5/2014,184.5,185.0,182.0,182.5,37086,57.268373415469576,-1
390,8/6/2014,181.5,183.0,181.0,181.5,32494,55.235580623759716,-1
391,8/7/2014,182.0,183.0,180.0,182.0,33291,56.075124675836626,-1
392,8/8/2014,180.5,181.5,179.0,181.5,32538,54.964975714009135,-1
393,8/13/2014,182.0,186.5,182.0,186.5,90691,62.87927008767828,-1
394,8/14/2014,186.5,187.0,185.0,187.0,43047,63.56874834362128,-1
395,8/15/2014,186.5,187.5,185.0,187.0,30434,63.56874834362128,-1
396,8/18/2014,188.0,190.0,186.5,188.0,48905,65.07347896201537,-1
397,8/19/2014,190.0,190.0,187.5,188.5,38730,65.83335318407254,-1
398,8/20/2014,189.0,190.0,188.0,190.0,37950,68.07720045060273,-1
399,8/21/2014,189.5,190.0,188.5,190.0,18634,68.07720045060273,-1
400,8/22/2014,190.0,190.0,188.0,189.0,34020,64.78747182041889,-1
401,8/25/2014,189.5,191.0,188.5,190.0,49357,66.52930973209021,-1
402,8/26/2014,191.5,191.5,188.5,189.5,52829,64.80322605493544,-1
403,8/27/2014,190.0,191.0,189.5,191.0,37840,67.52529997326351,-1
404,8/28/2014,191.0,191.0,189.0,189.5,30753,62.33366221798361,-1
405,8/29/2014,188.0,189.5,187.0,187.0,65416,54.77486631184495,-1
406,9/1/2014,188.5,190.5,187.5,190.0,38025,60.90191573621682,-1
407,9/2/2014,190.5,192.0,189.5,192.0,44691,64.36775294157535,-1
408,9/3/2014,193.0,194.5,192.5,194.5,50853,68.16643272990757,-1
409,9/4/2014,194.5,194.5,191.5,191.5,55649,59.91230085975039,-1
410,9/5/2014,191.0,192.5,190.5,192.5,37375,61.58222400609814,-1
411,9/8/2014,192.5,192.5,191.0,191.5,10159,58.93819119224832,-1
412,9/9/2014,191.0,191.0,189.0,189.5,27040,53.94921658913157,-1
413,9/10/2014,188.5,189.5,187.5,188.0,48310,50.49679181915233,-1
414,9/11/2014,187.5,188.0,184.5,184.5,44924,43.50151462681574,-1
415,9/12/2014,185.5,187.0,184.5,187.0,26298,48.94227103684095,-1
416,9/15/2014,186.0,188.0,185.0,187.5,22180,49.979758693932475,-1
417,9/16/2014,187.0,188.0,186.0,186.0,27247,46.90077491077106,-1
418,9/17/2014,187.5,188.0,186.0,186.5,32214,48.04963017537622,-1
419,9/18/2014,188.5,189.5,187.5,189.5,49938,54.421579845821995,-1
420,9/19/2014,190.0,191.0,188.5,189.5,48189,54.421579845821995,-1
421,9/22/2014,188.0,189.0,187.0,188.0,31677,50.80786398832306,-1
422,9/23/2014,188.0,189.0,186.0,187.0,24300,48.49589878529608,-1
423,9/24/2014,186.5,188.0,186.0,187.5,32070,49.72768109378269,-1
424,9/25/2014,187.0,187.5,186.0,186.5,38208,47.29160482884788,-1
425,9/26/2014,186.5,187.0,185.0,186.0,39506,46.07619166268098,-1
426,9/29/2014,186.0,186.5,182.5,183.0,63066,39.51428632571011,-1
427,9/30/2014,183.0,184.0,180.5,182.0,60856,37.59244559551135,-1
428,10/1/2014,183.0,184.5,182.0,183.0,46917,40.698530952758254,-1
429,10/2/2014,181.0,181.5,178.0,179.5,80680,34.269609674539396,-1
430,10/3/2014,180.5,181.5,178.5,181.0,30730,38.73615286647307,-1
431,10/6/2014,181.5,182.0,177.5,177.5,48085,33.086546003898505,-1
432,10/7/2014,177.5,179.0,177.0,177.0,33533,32.36043546163516,-1
433,10/8/2014,176.0,178.5,176.0,177.5,45725,33.922115727161895,-1
434,10/9/2014,178.5,179.5,178.0,179.0,26664,38.5089118411617,-1
435,10/10/2014,176.0,178.0,176.0,177.5,35336,35.83042251694434,-1
436,10/13/2014,177.0,178.5,175.0,176.5,46582,34.126260808322684,-1
437,10/14/2014,176.5,178.0,176.5,177.0,41914,35.77117607318817,-1
438,10/15/2014,177.0,178.5,175.5,175.5,39003,33.10078170662507,-1
439,10/16/2014,175.0,175.0,172.5,172.5,62762,28.51575619824858,-1
440,10/17/2014,173.5,174.0,172.0,173.0,69365,30.24988700873692,1
441,10/20/2014,174.5,175.5,174.0,174.5,71870,35.31924050005158,1
442,10/21/2014,174.5,175.0,171.5,172.5,70135,31.98165768160439,1
443,10/22/2014,173.0,173.5,168.5,170.0,85082,28.372447362466573,1
444,10/24/2014,171.0,174.0,170.5,173.0,65698,37.48905407933186,1
445,10/27/2014,172.0,173.0,172.0,172.5,58042,36.65175367725208,1
446,10/28/2014,172.5,175.5,172.0,174.5,64658,42.21159269634766,1
447,10/29/2014,176.0,178.5,176.0,176.5,67382,47.20193472436321,1
448,10/30/2014,177.5,178.0,174.5,176.0,59361,46.12944652315444,1
449,10/31/2014,176.0,177.5,175.0,177.5,84173,49.813497191402156,1
450,11/3/2014,179.0,182.5,178.0,181.5,143899,58.05184997154066,1
451,11/4/2014,182.0,184.5,182.0,184.0,88424,62.225507334868965,1
452,11/5/2014,184.0,187.0,184.0,186.0,150151,65.20786502824032,1
453,11/6/2014,186.0,186.5,183.0,185.0,51106,62.54876592803655,1
454,11/7/2014,184.5,185.0,183.5,185.0,34566,62.54876592803656,1
455,11/10/2014,184.5,186.0,183.0,183.0,22235,57.14368560789531,1
456,11/11/2014,183.5,184.5,182.5,183.0,25987,57.14368560789531,1
457,11/12/2014,184.0,184.5,181.0,181.5,52736,53.14877303294711,1
458,11/13/2014,181.5,184.0,180.0,184.0,53218,58.37220424618291,1
459,11/14/2014,185.0,186.0,184.0,186.0,58323,62.020260778485905,1
460,11/17/2014,186.5,186.5,182.0,183.0,35751,54.32918209977801,1
461,11/18/2014,182.5,185.5,182.5,185.0,40984,58.06293144951374,1
462,11/19/2014,185.0,186.0,184.5,186.0,33350,59.831206604063745,1
463,11/20/2014,186.0,186.0,184.0,184.5,28734,56.015821109661566,1
464,11/21/2014,184.0,189.5,183.5,189.0,101126,63.52958159219685,1
465,11/24/2014,190.0,191.5,189.0,191.0,81519,66.28616524945977,1
466,11/25/2014,190.0,191.0,189.0,191.0,48125,66.28616524945977,1
467,11/26/2014,191.0,192.0,190.0,191.0,28597,66.28616524945977,1
468,11/27/2014,191.0,193.0,190.5,193.0,54758,69.19430634571154,1
469,11/28/2014,192.0,196.5,192.0,196.5,68261,73.5019858135963,1
470,12/1/2014,197.0,199.0,196.0,197.5,85393,74.59505411742954,1
471,12/2/2014,196.5,197.5,195.0,196.0,35361,69.93486384585245,-1
472,12/3/2014,196.5,197.0,192.5,193.0,54648,61.640645355500894,-1
473,12/4/2014,191.0,192.5,190.5,192.0,45687,59.123516638951756,-1
474,12/8/2014,192.0,194.0,191.0,191.0,45826,56.63298324004673,-1
475,12/9/2014,190.0,191.0,189.0,190.0,76166,54.1753421551474,-1
476,12/11/2014,186.5,187.5,183.0,184.5,121969,43.09763600251777,-1
477,12/12/2014,185.5,186.0,184.0,184.0,40652,42.25180147999387,-1
478,12/15/2014,182.5,185.0,172.5,185.0,154314,44.59389513044605,-1
479,12/16/2014,180.0,182.0,177.0,179.5,106705,35.95637472081117,-1
480,12/17/2014,180.0,181.5,178.5,179.5,87950,35.95637472081117,-1
481,12/18/2014,183.0,183.5,180.0,182.0,78313,41.88988996029801,-1
482,12/19/2014,182.5,182.5,180.0,181.0,47917,40.28222950759578,-1
483,12/22/2014,181.0,182.5,180.5,182.5,26004,43.76834610637506,-1
484,12/23/2014,183.0,186.0,182.5,185.0,43346,49.10141801490877,-1
485,12/24/2014,185.0,186.0,184.0,184.5,18682,48.118486587863494,-1
486,12/25/2014,182.5,184.0,181.5,183.0,25216,45.19547789126821,-1
487,12/26/2014,182.0,184.5,181.0,184.5,24583,48.56058471023391,-1
488,12/29/2014,185.0,185.5,183.0,183.0,26331,45.54866887052021,-1
489,12/30/2014,185.0,185.0,182.0,182.0,29934,43.60685707099579,-1
490,1/5/2015,181.0,181.5,179.0,179.0,57520,38.327854286204726,-1
491,1/6/2015,176.0,176.5,173.5,175.0,104304,32.65201029806222,-1
492,1/7/2015,175.5,179.0,175.0,178.0,44567,39.84683729989857,-1
493,1/8/2015,181.0,182.0,180.0,182.0,39638,47.84699385262184,-1
494,1/9/2015,183.0,184.5,182.0,184.5,42988,52.13198689650547,-1
495,1/12/2015,183.5,184.0,181.5,181.5,19156,47.128004687318594,-1
496,1/13/2015,180.0,183.0,179.5,182.0,30086,48.02347694717422,-1
497,1/14/2015,183.0,183.0,180.0,180.0,37878,44.7580339116032,-1
498,1/15/2015,181.0,183.5,180.5,181.5,25707,47.634000622686784,-1
499,1/16/2015,180.5,182.0,180.0,180.5,29414,45.91771935819129,-1
500,1/19/2015,181.5,182.5,180.0,181.0,17219,46.947005192743056,-1
501,1/20/2015,178.5,180.0,176.5,179.0,79210,43.38976666234198,-1
502,1/21/2015,179.5,181.0,178.0,179.0,89962,43.38976666234198,-1
503,1/22/2015,180.0,181.5,179.0,181.5,105933,48.99271574167452,-1
504,1/23/2015,183.0,187.0,183.0,187.0,109207,58.681578720824305,-1
505,1/26/2015,186.0,187.0,184.0,186.0,75176,56.57729270654728,-1
506,1/27/2015,186.5,189.0,185.5,187.0,47861,58.191832649312076,-1
507,1/28/2015,187.0,187.0,185.0,185.5,44479,54.894686857441606,-1
508,1/29/2015,185.5,186.0,183.0,183.0,36233,49.8273757974823,-1
509,1/30/2015,180.0,181.5,179.0,179.5,76211,43.73989372716566,-1
510,2/2/2015,179.0,180.0,178.0,179.0,44451,42.93294306250064,-1
511,2/3/2015,179.5,182.5,179.0,182.0,53707,49.01121163703118,-1
512,2/4/2015,184.0,185.5,182.0,182.5,50567,49.96769701903981,-1
513,2/5/2015,181.0,184.0,181.0,184.0,42680,52.82664558607004,-1
514,2/6/2015,184.0,184.0,181.0,183.0,18618,50.74483543767297,-1
515,2/9/2015,180.0,181.5,179.0,179.0,44465,43.38059055814931,-1
516,2/10/2015,178.5,181.0,177.0,177.0,58677,40.23639114672211,-1
517,2/11/2015,178.0,181.0,176.0,180.0,40955,46.50025457275679,-1
518,2/12/2015,180.0,181.0,177.5,179.5,29933,45.641636343551085,-1
519,2/13/2015,180.0,180.0,178.0,179.0,46861,44.75174007818503,-1
520,2/16/2015,178.0,179.0,177.5,179.0,17052,44.75174007818504,-1
521,2/17/2015,179.0,179.0,176.0,176.0,38339,39.40542217022146,-1
522,2/18/2015,176.5,177.0,175.5,176.5,30964,40.67745425539358,-1
523,2/19/2015,177.0,177.5,176.0,176.5,37435,40.677454255393585,-1
524,2/20/2015,177.0,177.0,176.0,176.0,13725,39.710645411955106,-1
525,2/23/2015,177.0,177.0,175.0,176.0,24834,39.71064541195511,-1
526,2/24/2015,175.5,177.5,175.5,176.0,26993,39.71064541195512,-1
527,2/25/2015,177.0,177.5,174.0,175.5,43156,38.56580922734873,-1
528,2/26/2015,175.0,175.0,170.5,172.0,70298,31.68066015005998,-1
529,2/27/2015,170.5,172.0,169.5,169.5,68341,27.85527631759122,-1
530,3/2/2015,170.0,170.5,167.0,167.5,62595,25.230560085270596,-1
531,3/3/2015,167.5,172.0,167.0,169.5,66021,32.118811745752794,1
532,3/5/2015,170.5,176.0,169.5,175.0,96377,46.66935192741234,1
533,3/6/2015,175.0,178.5,175.0,178.5,61792,53.50014758018736,1
534,3/9/2015,177.0,178.5,176.5,178.5,42398,53.50014758018736,1
535,3/10/2015,178.5,179.0,175.5,175.5,43233,47.4575666525043,1
536,3/11/2015,175.0,178.5,173.0,178.0,90311,52.293178320839736,1
537,3/12/2015,178.5,178.5,174.5,176.5,61904,49.35799852504571,1
538,3/13/2015,176.5,178.0,174.5,175.5,51294,47.44602053922119,1
539,3/16/2015,175.5,176.5,172.0,172.5,42874,42.16861334147825,1
540,3/17/2015,174.0,174.5,173.0,173.0,27692,43.300578024010946,1
541,3/18/2015,172.5,176.5,172.5,174.5,32335,46.67285722880676,1
542,3/19/2015,175.5,176.0,172.5,173.5,52669,44.76149541785515,1
543,3/20/2015,174.5,175.5,173.5,175.0,64308,48.18898807572363,1
544,3/23/2015,175.0,175.0,173.5,175.0,38452,48.18898807572362,1
545,3/24/2015,174.5,175.0,173.0,174.0,43756,45.98296670457295,1
546,3/25/2015,174.0,175.5,173.5,174.5,26592,47.28245325312826,1
547,3/26/2015,173.5,175.0,173.0,174.0,33780,46.08841694091646,1
548,3/27/2015,173.5,175.5,173.5,175.0,29448,48.86948962510384,1
549,3/30/2015,176.0,178.5,175.0,177.0,45854,53.982407614160664,1
550,3/31/2015,178.5,179.0,177.0,178.0,44142,56.33361340172293,1
551,4/1/2015,178.0,178.0,176.0,177.0,33390,53.395579922817575,1
552,4/2/2015,178.0,178.0,176.5,177.5,53347,54.66862194767033,1
553,4/3/2015,178.0,178.5,177.0,177.5,23730,54.66862194767032,1
554,4/7/2015,178.0,178.5,177.0,177.5,32754,54.66862194767032,1
555,4/8/2015,178.5,180.0,177.5,179.5,68774,60.112037906683135,1
556,4/9/2015,179.5,183.0,179.0,182.0,73382,65.66257512682304,1
557,4/10/2015,178.5,179.0,177.0,177.5,24012,51.71327542196341,1
558,4/16/2015,177.0,177.5,176.0,177.5,53981,51.71327542196341,1
559,4/17/2015,177.5,177.5,175.0,175.0,36427,45.48712202901727,1
560,4/20/2015,174.0,174.5,170.0,170.5,109387,36.8798728867274,1
561,4/21/2015,173.0,177.0,173.0,177.0,114841,51.23404563027988,1
562,4/22/2015,177.0,177.0,172.5,172.5,42029,43.80668466811562,1
563,4/23/2015,172.5,173.0,169.0,169.0,97445,39.063332360435794,1
564,4/24/2015,169.0,170.0,168.5,169.5,52650,40.06180303482947,1
565,4/27/2015,169.0,169.5,165.5,166.0,79851,35.65738234258903,1
566,4/28/2015,165.5,165.5,161.5,162.5,141082,31.882562680923897,1
567,4/29/2015,161.0,163.5,160.0,160.5,112641,29.932551406528205,1
568,4/30/2015,160.0,161.0,159.0,159.0,85209,28.523481993533863,1
569,5/6/2015,159.5,160.0,157.0,159.5,97400,29.7112668800484,1
570,5/7/2015,159.5,161.5,159.0,160.0,88900,30.947047396745788,1
571,5/8/2015,161.5,166.0,160.5,165.0,120225,41.940063582805294,1
572,5/11/2015,166.0,168.0,163.0,163.0,76066,39.24851328778422,1
573,5/12/2015,163.0,164.0,161.0,163.0,54305,39.24851328778422,1
574,5/13/2015,163.0,163.5,162.0,163.5,46286,40.35828315110054,1
575,5/14/2015,163.0,163.5,160.0,162.0,84964,38.109169316374654,1
576,5/15/2015,162.0,164.0,161.0,164.0,60948,42.694771959988685,1
577,5/18/2015,163.5,165.0,162.5,164.0,38817,42.69477195998869,1
578,5/19/2015,164.5,164.5,162.5,163.5,41292,41.79688148897263,1
579,5/20/2015,163.5,163.5,159.0,159.5,80483,35.385536840846115,1
580,5/21/2015,159.5,161.5,159.5,161.0,57598,39.154726919975914,1
581,5/22/2015,161.5,162.0,160.5,161.0,52564,39.15472691997591,1
582,5/25/2015,161.5,161.5,160.5,160.5,27105,38.29122040373756,1
583,5/26/2015,160.5,161.0,159.5,160.5,42814,38.29122040373756,1
584,5/27/2015,158.5,161.0,157.5,161.0,64811,39.83018788073303,1
585,5/28/2015,161.0,161.0,159.0,160.0,43734,37.79976604483055,1
586,5/29/2015,160.5,161.5,158.5,158.5,61862,34.92387586012438,1
587,6/2/2015,156.5,157.5,154.0,154.0,111017,28.03320026422925,1
588,6/3/2015,154.0,156.0,154.0,156.0,39081,34.24307748341066,1
589,6/4/2015,156.0,159.5,155.0,159.0,66394,42.28752893509834,1
590,6/5/2015,158.0,162.0,158.0,161.5,70263,47.99689237773613,1
591,6/8/2015,160.5,162.5,160.0,160.5,45427,46.0351054466514,1
592,6/9/2015,159.5,160.0,159.0,159.5,44634,44.094197902665755,1
593,6/10/2015,159.5,161.5,159.5,159.5,46594,44.094197902665755,1
594,6/11/2015,160.5,162.0,160.0,161.0,59529,47.9144628113752,1
595,6/12/2015,161.0,161.5,160.0,160.5,24356,46.767255491393065,1
596,6/15/2015,159.5,161.5,159.0,160.5,29077,46.767255491393065,1
597,6/16/2015,160.0,161.0,159.0,159.5,17312,44.30664155127093,1
598,6/17/2015,160.0,161.0,159.5,160.5,23244,47.29308227275083,1
599,6/18/2015,161.5,161.5,159.0,160.0,38203,45.96586918542321,1
600,6/19/2015,160.5,161.0,157.5,158.0,42883,41.00839478348263,1
601,6/22/2015,158.5,161.0,158.5,159.5,55532,45.73541476664184,1
602,6/23/2015,160.0,160.5,159.0,159.5,62174,45.73541476664184,1
603,6/24/2015,159.5,163.0,159.5,162.0,46575,53.013083541821025,1
604,6/25/2015,162.0,163.0,161.0,162.0,63266,53.01308354182104,1
605,6/26/2015,161.5,163.0,161.5,161.5,42460,51.4136950109894,1
606,6/29/2015,159.5,162.5,159.0,161.0,60752,49.79580731389038,1
607,6/30/2015,160.0,160.0,155.5,155.5,124816,36.27382695119385,1
608,7/2/2015,155.5,156.0,148.5,150.0,180171,28.066226126212783,1
609,7/3/2015,150.0,154.0,149.0,152.0,78857,33.92134892524615,1
610,7/6/2015,151.5,151.5,149.5,150.0,56678,31.18753531866102,1
611,7/7/2015,151.5,153.5,151.0,151.5,46938,35.39306653773781,1
612,7/8/2015,150.0,150.0,148.0,148.5,92891,31.276069149219722,1
613,7/9/2015,149.0,150.0,147.5,147.5,106189,30.02243243147744,1
614,7/10/2015,150.5,153.0,150.0,153.0,107971,43.44855526956519,1
615,7/13/2015,153.0,157.5,153.0,155.0,101200,47.40062287280093,1
616,7/14/2015,155.0,155.0,152.0,152.0,44415,42.59235896008325,1
617,7/15/2015,152.0,153.5,151.5,152.0,23741,42.59235896008325,1
618,7/16/2015,152.0,153.0,149.0,151.0,55197,40.98512669499218,1
619,7/17/2015,151.0,151.0,149.5,150.5,15797,40.1689354014312,1
620,7/20/2015,150.5,150.5,148.5,149.5,21534,38.51685502076953,1
621,7/21/2015,150.5,150.5,147.0,147.5,62172,35.382527447552775,1
622,7/22/2015,147.5,150.5,147.5,150.5,67721,42.88981534835726,1
623,7/23/2015,150.5,151.0,148.5,148.5,38651,39.58773818397508,1
624,7/24/2015,148.5,150.0,147.5,148.5,31373,39.58773818397508,1
625,7/27/2015,147.5,149.0,145.5,146.5,57036,36.34270146976814,1
626,7/28/2015,146.0,148.0,144.0,146.5,75352,36.34270146976814,1
627,7/29/2015,147.0,148.0,144.0,147.0,31390,37.82050098372944,1
628,7/31/2015,150.0,152.5,149.5,152.0,65871,50.256675450520746,1
629,8/3/2015,151.0,154.0,150.0,154.0,52661,54.20240182283002,1
630,8/4/2015,153.0,153.0,151.5,153.0,48036,51.982155650517385,1
631,8/5/2015,153.5,154.0,150.5,151.5,48955,48.755990993670785,1
632,8/6/2015,151.0,151.5,149.0,149.5,44901,44.76657324557189,1
633,8/7/2015,149.5,150.0,147.5,148.0,50725,41.99141361588493,1
634,8/10/2015,147.0,149.0,147.0,148.0,20483,41.99141361588493,1
635,8/11/2015,148.5,148.5,146.0,146.0,24675,38.31819123788987,1
636,8/13/2015,145.0,145.5,143.5,144.0,77644,35.019224518477884,1
637,8/14/2015,144.0,146.5,143.0,145.0,76936,37.89816099604366,1
638,8/17/2015,145.0,146.0,144.0,144.5,41227,37.015119651795814,1
639,8/18/2015,140.5,142.0,140.0,141.0,142739,31.484839756447514,1
640,8/19/2015,141.0,142.5,139.5,142.5,75512,35.90463811749608,1
641,8/20/2015,141.0,142.5,140.5,141.5,47818,34.315367488950955,1
642,8/21/2015,140.0,141.0,138.5,139.0,118181,30.661405282002946,1
643,8/24/2015,133.0,133.5,131.0,131.5,123761,22.81323779887518,1
644,8/25/2015,134.0,137.0,132.5,136.0,118447,33.76750339242368,1
645,8/26/2015,135.0,139.5,134.0,136.5,122668,34.87346634753003,1
646,8/27/2015,140.0,145.0,139.5,145.0,96277,50.12156995997801,1
647,8/28/2015,147.0,147.5,142.0,143.0,59072,47.31453268833305,1
648,8/31/2015,144.0,144.5,141.5,142.0,81046,45.92946936611985,1
649,9/1/2015,142.0,142.0,139.0,140.0,93298,43.205343233070096,1
650,9/2/2015,140.0,142.0,139.0,140.5,55514,44.09800671858075,1
651,9/3/2015,141.5,142.0,140.0,140.5,55950,44.09800671858075,1
652,9/4/2015,139.0,140.0,137.0,137.5,78672,39.75047074463499,1
653,9/7/2015,137.0,138.0,135.5,136.0,42093,37.74665675357614,1
654,9/8/2015,137.0,140.0,136.0,139.0,52548,43.84381419832692,1
655,9/9/2015,141.5,142.5,140.0,142.5,50360,49.99690204018103,1
656,9/10/2015,140.5,142.5,140.0,142.5,53723,49.99690204018103,1
657,9/11/2015,142.5,143.0,139.5,140.0,31719,45.83638590086874,1
658,9/14/2015,140.5,141.5,139.5,141.5,34575,48.60015561829492,1
659,9/15/2015,140.5,142.5,139.5,142.0,56765,49.524718381253976,1
660,9/16/2015,143.0,144.0,141.5,144.0,52171,53.15455158609723,1
661,9/17/2015,144.0,146.5,143.0,146.5,73680,57.28921506275183,1
662,9/18/2015,146.0,146.5,143.0,144.0,59682,52.31647325660672,1
663,9/21/2015,140.5,142.0,138.5,141.0,90258,47.03986301200828,1
664,9/22/2015,142.5,142.5,139.0,139.5,55421,44.616773779724106,1
665,9/23/2015,137.0,137.5,135.0,136.0,83801,39.503485854233105,1
666,9/24/2015,136.0,141.5,135.5,141.5,58991,49.33062225659233,1
667,9/25/2015,140.0,141.5,138.0,139.5,44130,46.38021875119504,1
668,9/28/2015,136.5,138.0,136.0,136.0,29351,41.68197210566759,1
669,9/29/2015,134.0,137.5,134.0,134.5,56772,39.82024981742812,1
670,9/30/2015,136.0,136.0,134.0,134.0,73457,39.19186455111884,1
671,10/1/2015,136.0,137.5,133.0,133.5,70916,38.536950895054765,1
672,10/2/2015,135.0,135.5,132.0,134.0,45783,39.623478813673984,1
673,10/5/2015,136.5,140.0,135.5,140.0,72845,50.851495004608914,1
674,10/6/2015,140.0,140.5,136.5,139.0,31293,49.208967575519544,1
675,10/7/2015,139.0,142.0,139.0,142.0,39169,54.00843483003839,1
676,10/8/2015,142.5,144.0,141.0,142.0,57843,54.00843483003839,1
677,10/9/2015,143.0,147.0,143.0,146.5,114906,60.50146737643502,1
678,10/12/2015,146.0,146.5,143.0,145.5,67151,58.52414871558903,1
679,10/13/2015,145.5,145.5,143.0,144.0,44890,55.58935016017734,1
680,10/14/2015,144.0,144.5,141.5,142.5,75287,52.74110667179883,1
681,10/15/2015,143.0,146.0,142.5,146.0,81404,58.13165318366137,1
682,10/16/2015,146.0,146.5,144.0,146.0,62047,58.13165318366137,1
683,10/19/2015,146.0,147.5,144.5,144.5,45224,55.012727618832855,1
684,10/20/2015,143.0,144.0,142.0,142.5,61053,51.07770585199609,1
685,10/21/2015,142.5,143.5,142.0,143.0,26900,52.00204508342953,1
686,10/22/2015,143.0,143.0,142.0,143.0,21341,52.00204508342953,1
687,10/26/2015,145.5,145.5,141.5,142.0,53367,49.818729176656234,1
688,10/27/2015,141.0,142.0,140.5,141.0,30327,47.66362671284436,1
689,10/28/2015,140.0,141.0,136.0,137.0,67246,40.176836109240426,1
690,10/29/2015,135.5,136.0,134.0,134.0,95459,35.65351978872641,1
691,10/30/2015,134.5,135.0,133.5,133.5,55094,34.947318481952365,1
692,11/2/2015,134.0,138.5,133.5,138.5,71574,46.38411226944194,1
693,11/3/2015,139.5,139.5,137.0,138.0,35461,45.52223126028316,1
694,11/4/2015,139.0,139.0,137.5,138.5,20991,46.590984196144696,1
695,11/5/2015,137.5,139.5,136.5,137.0,30572,43.81397929789225,1
696,11/6/2015,137.0,137.5,136.5,137.0,22625,43.81397929789225,1
697,11/9/2015,136.0,136.5,134.0,135.0,46514,40.11649883851142,1
698,11/10/2015,134.0,135.0,133.0,133.5,45722,37.556585647362915,1
699,11/11/2015,133.5,134.0,132.0,132.5,40035,35.91135267895919,1
700,11/12/2015,133.0,136.5,132.5,136.0,72444,44.993849982276764,1
701,11/13/2015,134.5,135.0,133.5,133.5,56216,40.57105212655172,1
702,11/16/2015,132.5,134.0,132.0,134.0,59046,41.80318579423148,1
703,11/17/2015,134.5,135.0,133.0,133.0,50221,40.01624251070769,1
704,11/18/2015,133.5,134.0,130.0,130.0,101371,35.16043398635196,1
705,11/19/2015,131.5,131.5,130.0,130.5,55275,36.542540024535874,1
706,11/20/2015,131.0,132.5,130.0,132.5,52388,41.87928993134099,1
707,11/23/2015,133.0,134.0,132.0,133.5,29887,44.39722940699715,1
708,11/24/2015,133.0,134.5,132.5,133.5,36517,44.39722940699715,1
709,11/25/2015,134.0,134.5,133.0,134.5,45296,47.05728055446357,1
710,11/26/2015,135.0,135.0,133.5,133.5,30572,44.75166225827222,1
711,11/27/2015,133.5,134.0,132.5,133.0,12780,43.60135139281355,1
712,11/30/2015,132.0,134.0,131.0,131.5,123170,40.25812680507968,1
713,12/1/2015,132.0,134.0,132.0,133.5,47670,46.183361895612556,1
714,12/2/2015,132.5,134.0,130.0,130.0,66378,38.91034545769545,1
715,12/3/2015,130.0,131.5,129.0,130.5,47962,40.355408314683324,1
716,12/4/2015,130.0,131.0,128.5,129.0,56508,37.49028236206294,1
717,12/8/2015,129.0,129.5,127.0,127.5,57875,34.82742432793155,1
718,12/9/2015,128.5,128.5,127.5,127.5,63631,34.82742432793155,1
719,12/11/2015,127.0,127.0,123.5,123.5,83062,28.554832617494426,1
720,12/14/2015,119.0,123.5,118.5,123.5,80572,28.554832617494426,1
721,12/15/2015,123.5,124.5,122.5,124.5,76038,32.10052810282714,1
722,12/16/2015,125.0,127.0,124.5,125.5,126258,35.54535557996522,1
723,12/17/2015,127.0,127.0,125.5,126.5,79678,38.88451406810739,1
724,12/18/2015,125.5,126.0,121.5,121.5,53995,30.403296895215803,1
725,12/21/2015,120.0,124.0,119.5,122.5,71899,33.526118845415695,1
726,12/22/2015,123.0,123.5,119.0,119.0,72063,28.67621515629783,1
727,12/23/2015,120.5,121.5,119.5,120.5,49340,33.14020090532071,1
728,12/24/2015,121.5,121.5,119.0,120.0,63196,32.41198940190384,1
