,Date,Open,High,Low,Close,Volume,Signal,NumBuy,Cost,NumSell,Income,Profit
271,2/7/2014,7.2,7.45,7.15,7.3,3888365,-1,,,,,
272,2/10/2014,7.4,7.65,7.4,7.5,4302763,1,,,,,
273,2/11/2014,7.6,7.65,7.45,7.5,2345178,1,13100.0,-99729.25200000001,,,
274,2/12/2014,7.55,7.75,7.5,7.75,2480404,1,,,,,
275,2/13/2014,7.7,7.8,7.65,7.7,1741068,1,,,,,
276,2/17/2014,7.8,7.8,7.7,7.75,1987128,1,,,,,
277,2/18/2014,7.75,7.9,7.7,7.8,2241818,-1,,,,,
278,2/19/2014,7.9,8.0,7.85,7.9,2035882,-1,,,-13100.0,103314.067,3584.814999999988
279,2/20/2014,7.95,8.0,7.65,7.7,3399709,-1,,,,,
280,2/21/2014,7.5,7.7,7.45,7.7,1564505,-1,,,,,
281,2/24/2014,7.65,7.7,7.55,7.7,940734,-1,,,,,
282,2/25/2014,7.7,7.8,7.65,7.75,939448,1,,,,,
283,2/26/2014,7.7,7.8,7.6,7.6,984616,1,12900.0,-99498.861,,,
284,2/27/2014,7.6,7.8,7.6,7.8,1157553,1,,,,,
285,2/28/2014,7.8,7.8,7.65,7.75,1121934,1,,,,,
286,3/3/2014,7.75,7.9,7.7,7.7,1056547,1,,,,,
287,3/4/2014,7.75,7.85,7.7,7.8,775263,-1,,,,,
288,3/5/2014,7.9,7.95,7.75,7.8,1205548,-1,,,-12900.0,101736.753,2237.8919999999925
289,3/6/2014,7.8,7.9,7.8,7.8,588660,1,,,,,
290,3/7/2014,7.8,7.9,7.75,7.85,535608,1,12700.0,-99228.402,,,
291,3/10/2014,7.9,8.3,7.9,8.3,2936523,1,,,,,
292,3/11/2014,8.4,8.5,8.35,8.5,1528548,1,,,,,
293,3/12/2014,8.45,8.5,8.35,8.35,679028,1,,,,,
294,3/13/2014,8.35,8.5,8.35,8.45,975329,1,,,,,
295,3/14/2014,8.35,8.45,8.3,8.45,813024,-1,,,,,
296,3/17/2014,8.45,8.5,8.35,8.45,950075,-1,,,-12700.0,107132.56449999998,7904.162499999977
297,3/18/2014,8.5,8.6,8.45,8.45,1369546,-1,,,,,
298,3/19/2014,8.5,8.6,8.4,8.6,1612723,-1,,,,,
299,3/20/2014,8.55,8.55,8.4,8.5,821929,-1,,,,,
300,3/21/2014,8.5,8.5,8.35,8.4,1182825,-1,,,,,
301,3/24/2014,8.1,8.1,7.8,7.85,3449630,-1,,,,,
302,3/25/2014,8.0,8.1,7.9,8.0,3164533,-1,,,,,
303,3/26/2014,8.05,8.05,7.9,7.9,1312768,-1,,,,,
304,3/27/2014,7.95,7.95,7.7,7.8,1024338,1,,,,,
305,3/28/2014,7.8,7.95,7.65,7.95,1523743,1,12700.0,-99228.402,,,
306,3/31/2014,7.95,8.05,7.85,7.9,719548,1,,,,,
307,4/1/2014,7.9,8.3,7.9,8.3,1412253,1,,,,,
308,4/2/2014,8.3,8.4,8.25,8.4,1287239,1,,,,,
309,4/3/2014,8.35,8.4,8.25,8.3,719990,1,,,,,
310,4/4/2014,8.25,8.35,8.15,8.15,726976,-1,,,,,
311,4/8/2014,8.15,8.2,7.8,7.95,1822958,-1,,,-12700.0,103329.04149999999,4100.63949999999
312,4/9/2014,7.95,8.0,7.8,8.0,1064137,-1,,,,,
313,4/10/2014,8.0,8.1,7.9,8.1,590299,-1,,,,,
314,4/11/2014,8.0,8.15,7.95,8.15,1222334,1,,,,,
315,4/16/2014,8.15,8.15,8.05,8.1,913182,1,12200.0,-99599.031,,,
316,4/17/2014,8.1,8.3,8.05,8.25,913426,1,,,,,
317,4/18/2014,8.25,8.45,8.25,8.4,1746488,1,,,,,
318,4/21/2014,8.4,8.45,8.3,8.3,468298,1,,,,,
319,4/22/2014,8.4,8.5,8.35,8.45,1016815,-1,,,,,
320,4/23/2014,8.45,8.55,8.45,8.5,710741,-1,,,-12200.0,102914.74699999999,3315.715999999986
321,4/24/2014,8.55,8.55,8.35,8.35,637433,-1,,,,,
322,4/25/2014,8.4,8.45,8.2,8.3,1379534,-1,,,,,
323,4/28/2014,8.3,8.3,8.15,8.2,724249,-1,,,,,
324,4/29/2014,8.25,8.3,8.15,8.3,666166,-1,,,,,
325,4/30/2014,8.3,8.35,8.25,8.3,446442,1,,,,,
326,5/2/2014,8.3,8.5,8.3,8.45,1051145,1,12000.0,-99769.32000000002,,,
327,5/6/2014,8.4,8.45,8.05,8.05,2485038,-1,,,,,
328,5/7/2014,8.0,8.1,7.95,8.0,2554649,-1,,,-12000.0,95836.8,-3932.5200000000186
329,5/8/2014,8.0,8.0,7.7,8.0,2492987,-1,,,,,
330,5/9/2014,7.9,7.95,7.75,7.9,1584064,1,,,,,
331,5/12/2014,7.9,8.0,7.8,7.95,856821,1,12600.0,-99709.21800000001,,,
332,5/14/2014,7.95,8.15,7.95,8.15,1361172,1,,,,,
333,5/15/2014,8.1,8.15,7.95,8.15,962708,1,,,,,
334,5/16/2014,8.05,8.15,8.05,8.1,888791,1,,,,,
335,5/19/2014,8.1,8.15,8.05,8.1,288039,1,,,,,
336,5/20/2014,7.95,8.05,7.9,8.0,1216245,-1,,,,,
337,5/21/2014,8.0,8.05,7.95,8.05,976247,-1,,,-12600.0,100628.64,919.4219999999914
338,5/22/2014,8.05,8.1,7.95,8.0,1003272,-1,,,,,
339,5/23/2014,7.75,7.95,7.75,7.9,1223499,-1,,,,,
340,5/26/2014,7.9,7.9,7.75,7.75,1184940,-1,,,,,
341,5/27/2014,7.8,7.95,7.75,7.75,986474,-1,,,,,
342,5/28/2014,7.85,7.95,7.8,7.9,929890,-1,,,,,
343,5/29/2014,7.9,7.95,7.85,7.95,483429,1,,,,,
344,5/30/2014,7.95,8.05,7.85,7.9,1341633,1,12500.0,-99543.9375,,,
345,6/2/2014,7.95,8.1,7.9,8.1,1927377,1,,,,,
346,6/3/2014,8.2,8.35,8.15,8.3,2407980,1,,,,,
347,6/4/2014,8.3,8.35,8.2,8.35,1662445,1,,,,,
348,6/5/2014,8.35,8.4,8.2,8.25,953424,-1,,,,,
349,6/6/2014,8.25,8.3,8.2,8.2,1270542,-1,,,-12500.0,102949.6875,3405.75
350,6/9/2014,8.2,8.3,8.0,8.0,1381328,-1,,,,,
