Date,Open,High,Low,Close,Volume,SMA10,EMA10
5/24/2007,66.0,66.5,65.0,65.0,26681,66.35,66.37526841993022
5/25/2007,65.0,66.0,64.5,65.0,38053,66.35,66.12521961630654
5/28/2007,65.5,66.5,65.5,65.5,28662,66.35,66.01154332243262
5/29/2007,65.5,67.5,65.5,66.5,72514,66.4,66.10035362744486
5/30/2007,66.0,69.0,66.0,69.0,119370,66.65,66.62756205881851
6/1/2007,70.0,74.5,68.5,73.5,300859,67.3,67.87709622994241
6/4/2007,73.5,74.0,72.0,73.0,81208,67.9,68.80853327904379
6/5/2007,72.5,73.0,70.5,70.5,77523,68.25,69.116072682854
6/6/2007,70.5,71.5,69.0,70.0,70704,68.45,69.27678674051691
6/7/2007,69.5,70.5,69.5,69.5,39788,68.75,69.31737096951383
6/8/2007,69.0,70.0,68.0,68.5,82782,69.1,69.16875806596586
6/11/2007,68.5,69.5,68.0,69.0,55809,69.5,69.13807478124478
6/12/2007,69.5,69.5,69.0,69.0,53263,69.85,69.11297027556391
6/13/2007,68.5,69.0,66.5,67.0,70928,69.9,68.72879386182501
6/14/2007,68.0,69.0,67.5,68.5,37223,69.85,68.68719497785682
6/15/2007,69.0,70.0,69.0,70.0,52435,69.5,68.92588680006467
6/18/2007,71.5,72.0,71.0,71.5,38595,69.35,69.39390738187109
6/19/2007,71.5,72.0,71.5,71.5,33682,69.45,69.77683331243998
6/20/2007,71.5,74.0,71.5,74.0,76108,69.85,70.54468180108725
6/21/2007,73.5,75.5,73.5,75.5,51808,70.45,71.44564874634412
6/22/2007,75.5,75.5,73.5,73.5,58031,70.95,71.81916715609972
6/25/2007,73.5,73.5,71.0,71.0,32036,71.15,71.67022767317249
6/26/2007,71.0,72.0,70.5,71.0,35895,71.35,71.54836809623204
6/27/2007,70.5,72.5,70.5,72.0,25429,71.85,71.63048298782621
6/28/2007,72.5,73.5,72.5,73.5,39714,72.35,71.9703951718578
6/29/2007,73.5,73.5,72.5,73.0,79007,72.65,72.15759604970184
7/2/2007,73.5,76.0,73.0,75.0,70094,73.0,72.67439676793786
7/3/2007,77.0,81.5,77.0,80.0,130644,73.85,74.0063246283128
7/4/2007,81.0,81.5,79.0,80.5,84614,74.5,75.18699287771047
7/5/2007,81.5,81.5,79.5,80.5,67205,75.0,76.1529941726722
7/6/2007,80.0,80.5,78.5,80.0,90212,75.65,76.85244977764089
7/9/2007,81.5,83.0,81.0,81.5,117333,76.7,77.6974589089789
7/10/2007,83.0,85.5,81.5,84.5,150602,78.05,78.93428456189183
7/11/2007,83.0,84.5,82.5,82.5,106989,79.1,79.58259645972967
7/12/2007,83.5,83.5,81.0,82.0,66587,79.95,80.02212437614246
7/13/2007,84.0,84.5,83.0,84.5,80368,81.1,80.83628358048018
7/16/2007,84.5,85.0,82.0,82.5,42386,81.85,81.13877747493832
7/17/2007,82.5,82.5,81.5,82.0,44293,82.05,81.2953633885859
7/18/2007,81.5,83.5,81.5,81.5,38789,82.15,81.33257004520664
7/19/2007,81.0,81.0,79.0,80.0,68493,82.1,81.0902845824418
7/20/2007,82.0,82.5,80.5,82.5,42784,82.35,81.34659647654328
7/23/2007,81.0,84.5,81.0,84.5,70675,82.65,81.91994257171723
7/24/2007,85.0,85.0,84.0,84.5,68479,82.65,82.38904392231409
7/25/2007,84.0,85.5,83.5,84.5,36368,82.85,82.77285411825697
7/26/2007,84.5,85.0,82.0,83.0,60012,82.95,82.81415336948298
7/27/2007,80.5,81.0,79.5,80.5,102673,82.55,82.39339821139517
7/31/2007,81.0,82.0,80.0,82.0,58478,82.5,82.32187126386876
8/1/2007,81.0,81.5,79.0,79.0,63850,82.2,81.71789467043807
8/2/2007,80.0,80.0,78.5,79.5,46713,82.0,81.31464109399478
8/3/2007,81.0,81.0,79.5,80.5,38801,82.05,81.16652453145028
8/6/2007,79.0,79.5,78.0,79.5,28898,81.75,80.86352007118658
8/7/2007,80.5,80.5,78.0,78.5,39896,81.15,80.43378914915266
8/8/2007,79.0,80.0,78.5,79.0,38693,80.6,80.17310021294307
8/9/2007,80.0,80.5,76.5,76.5,40950,79.8,79.50526381058978
8/10/2007,74.0,76.0,73.5,75.0,68504,79.0,78.68612493593709
8/14/2007,75.0,75.5,74.0,74.0,16921,78.35,77.83410222031216
8/15/2007,74.0,74.0,71.5,72.0,37761,77.35,76.77335636207359
8/16/2007,69.0,69.5,67.5,69.0,102247,76.35,75.36001884169656
8/17/2007,69.5,70.0,67.0,69.5,77606,75.35,74.294560870479
8/20/2007,73.0,75.5,72.0,75.0,74170,74.8,74.42282253039191
8/21/2007,75.5,75.5,72.0,73.0,41887,74.15,74.1641275248661
8/22/2007,74.0,76.5,73.5,76.0,42580,73.9,74.49792252034499
8/23/2007,77.5,78.0,75.5,76.5,47307,73.65,74.86193660755498
8/24/2007,75.5,76.0,75.0,75.5,22822,73.55,74.97794813345408
8/27/2007,76.0,77.0,76.0,77.0,30109,73.75,75.34559392737151
8/28/2007,76.0,76.5,75.5,76.5,9750,74.0,75.55548594057669
8/29/2007,75.5,77.5,74.5,77.5,31098,74.55,75.90903395138092
8/30/2007,78.5,78.5,77.0,77.5,31913,75.4,76.19830050567529
8/31/2007,77.0,79.0,77.0,78.5,39339,76.3,76.61679132282524
9/3/2007,78.5,79.5,77.5,79.0,24034,76.7,77.05010199140246
9/4/2007,79.0,79.0,78.0,79.0,34291,77.3,77.40462890205654
9/5/2007,79.0,79.0,78.0,79.0,13074,77.6,77.6946963744099
9/6/2007,78.5,78.5,77.0,77.5,11934,77.7,77.6592970336081
9/7/2007,77.5,77.5,75.0,75.5,13118,77.7,77.26669757295208
9/10/2007,74.0,74.0,73.0,74.0,52629,77.4,76.67275255968806
9/11/2007,74.5,75.0,74.0,74.5,16899,77.2,76.27770663974478
9/12/2007,75.0,75.5,74.5,74.5,17915,76.9,75.95448725070027
9/13/2007,75.0,75.0,73.5,74.0,33932,76.55,75.59912593239113
9/14/2007,74.5,75.5,74.0,74.5,27020,76.15,75.39928485377456
9/17/2007,75.0,75.0,72.5,73.0,22445,75.55,74.96305124399737
9/18/2007,72.5,73.0,72.0,72.5,22799,74.9,74.51522374508876
9/19/2007,74.5,75.0,74.0,74.5,55526,74.45,74.51245579143625
9/20/2007,75.0,75.0,74.0,74.5,15698,74.15,74.5101911020842
9/21/2007,75.0,77.0,74.5,77.0,43732,74.3,74.96288362897798
9/24/2007,77.5,80.0,77.5,79.5,58949,74.85,75.78781387825471
9/25/2007,79.0,79.0,78.5,79.0,29295,75.3,76.37184771857203
9/26/2007,79.0,80.0,78.0,80.0,90274,75.85,77.03151176974075
9/27/2007,80.5,81.0,79.0,79.0,94138,76.35,77.38941872069697
9/28/2007,79.5,80.0,78.0,79.0,48699,76.8,77.68225168057025
10/1/2007,78.5,80.0,78.0,79.0,24996,77.4,77.92184228410292
10/2/2007,80.0,82.0,79.0,82.0,109343,78.35,78.66332550517511
10/3/2007,82.5,82.5,80.5,80.5,66011,78.95,78.997266322416
10/4/2007,80.5,81.0,80.0,80.5,31821,79.55,79.27049062743127
10/5/2007,81.0,82.0,80.5,81.5,60942,80.0,79.6758559678983
10/8/2007,82.0,83.5,82.0,82.5,144806,80.3,80.18933670100769
10/9/2007,83.0,83.0,81.5,82.0,42478,80.6,80.51854820991538
10/10/2007,83.0,83.5,82.5,83.0,40137,80.9,80.96972126265804
10/11/2007,83.0,84.0,82.5,84.0,47683,81.4,81.52068103308386
10/12/2007,83.5,83.5,82.5,83.0,27514,81.8,81.7896481179777
10/15/2007,83.5,84.0,82.5,83.0,30202,82.2,82.00971209652721
10/16/2007,83.0,83.0,81.0,82.0,61466,82.2,82.00794626079498
10/17/2007,81.0,81.5,80.0,80.5,23350,82.2,81.73377421337771
10/18/2007,81.0,81.5,80.5,80.5,12427,82.2,81.50945162912721
10/19/2007,82.0,82.0,80.5,81.0,34533,82.15,81.416824060195
10/22/2007,78.5,80.0,78.5,79.0,28895,81.8,80.9774015037959
10/24/2007,81.0,82.5,80.5,81.5,45284,81.75,81.07241941219664
10/25/2007,82.0,85.5,81.5,84.5,155433,81.9,81.69561588270633
10/26/2007,86.0,86.0,83.5,83.5,115183,81.85,82.02368572221427
10/29/2007,85.0,87.0,84.0,86.5,68995,82.2,82.83756104544804
10/30/2007,87.0,90.0,86.0,89.5,103766,82.85,84.0489135826393
10/31/2007,89.0,96.5,88.5,95.0,131943,84.15,86.0400202039776
11/1/2007,95.5,95.5,92.0,93.0,79620,85.4,87.30547107598167
11/2/2007,91.0,91.5,88.5,90.0,65295,86.35,87.79538542580318
11/5/2007,89.5,90.0,84.5,84.5,106194,86.7,87.1962244392935
11/6/2007,85.5,87.5,85.0,87.5,63744,87.55,87.25145635942195
11/7/2007,88.5,88.5,86.5,86.5,82770,88.05,87.11482793043615
11/8/2007,85.0,85.5,82.5,85.0,97888,88.1,86.73031376126593
11/9/2007,85.0,85.0,83.0,83.5,47589,88.1,86.14298398649031
11/12/2007,83.0,84.5,82.0,84.5,50841,87.9,85.84425962531024
11/13/2007,85.0,85.0,83.5,85.0,77975,87.45,85.69075787525382
11/14/2007,86.0,87.5,85.5,87.5,85381,86.7,86.01971098884403
11/15/2007,87.0,87.0,85.5,86.0,37736,86.0,86.01612717269056
11/16/2007,84.5,89.0,84.5,88.0,62322,85.8,86.37683132311045
11/19/2007,88.0,88.0,84.0,85.0,72160,85.85,86.12649835527218
11/20/2007,83.0,86.5,82.5,85.0,111491,85.6,85.92168047249541
11/21/2007,83.0,84.5,81.0,81.5,80390,85.1,85.11773856840533
11/22/2007,82.0,82.5,79.5,82.0,64032,84.8,84.55087701051345
11/23/2007,82.5,83.0,81.0,82.5,39656,84.7,84.17799028132917
11/26/2007,84.0,84.5,83.0,84.0,50915,84.65,84.1456284119966
11/27/2007,82.0,83.0,82.0,82.5,44597,84.4,83.84642324617903
11/28/2007,83.0,84.0,81.5,82.0,51767,83.85,83.51070992869192
11/29/2007,84.0,85.5,83.5,85.5,118081,83.8,83.87239903256612
11/30/2007,85.5,86.0,84.5,86.0,70365,83.6,84.25923557209956
12/3/2007,86.0,86.5,82.5,83.0,64532,83.4,84.03028364989963
12/4/2007,82.5,83.5,81.0,82.0,120736,83.1,83.66114116809969
12/6/2007,83.0,84.0,82.0,83.5,130577,83.3,83.63184277389975
12/7/2007,84.0,84.0,82.5,83.5,102011,83.45,83.60787136046343
12/11/2007,84.0,84.5,82.5,84.0,58504,83.6,83.6791674767428
12/12/2007,83.0,83.5,82.0,83.0,39161,83.5,83.55568248097138
12/13/2007,82.0,83.0,80.0,81.0,96332,83.35,83.09101293897659
12/14/2007,81.5,83.0,80.5,80.5,107430,83.2,82.61991967734448
12/17/2007,80.5,80.5,79.0,79.0,58908,82.55,81.96175246328184
12/18/2007,78.5,80.5,78.0,79.0,84813,81.85,81.4232520154124
12/19/2007,80.0,80.5,79.0,80.0,49011,81.55,81.16447892170105
12/20/2007,79.5,80.0,79.0,79.0,43278,81.25,80.77093729957357
12/21/2007,80.0,81.5,79.5,81.0,51142,81.0,80.81258506328747
12/25/2007,82.0,84.5,81.5,84.5,108953,81.1,81.48302414268974
12/26/2007,85.0,86.0,84.5,85.5,113379,81.25,82.21338338947342
12/27/2007,85.5,86.0,84.5,86.0,46257,81.55,82.90185913684189
12/28/2007,85.0,87.0,85.0,86.5,45330,82.1,83.556066566507
1/2/2008,87.0,87.0,84.0,84.0,27651,82.45,83.63678173623299
1/3/2008,83.0,83.0,80.5,81.0,171473,82.65,83.15736687509973
1/4/2008,81.0,82.5,80.5,80.5,81905,82.8,82.67420926144523
1/7/2008,80.0,80.5,79.0,80.0,71058,82.8,82.18798939572791
1/8/2008,81.0,81.0,80.0,81.0,43606,83.0,81.97199132377739
1/9/2008,80.0,82.0,79.5,82.0,84586,83.1,81.97708381036331
1/10/2008,81.5,82.0,79.5,80.0,71093,82.65,81.61761402666089
1/11/2008,80.5,81.5,79.0,79.0,71874,82.0,81.14168420363163
1/14/2008,78.5,79.0,78.0,79.0,31065,81.3,80.75228707569859
1/15/2008,80.0,80.0,77.0,77.0,41817,80.35,80.0700530619352
1/16/2008,75.0,78.5,74.5,77.0,89240,79.65,79.5118615961288
1/17/2008,77.5,80.0,77.5,79.5,100396,79.5,79.50970494228719
1/18/2008,78.0,82.0,77.5,81.5,97919,79.6,79.87157677096224
1/21/2008,82.5,83.0,78.5,79.5,260971,79.55,79.80401735806001
1/22/2008,77.5,78.5,75.0,76.0,190011,79.05,79.11237783841273
1/23/2008,78.0,78.0,73.5,73.5,258375,78.2,78.09194550415586
1/24/2008,73.0,74.0,72.0,72.0,171204,77.4,76.98431904885479
1/25/2008,74.0,76.5,73.0,75.5,154325,77.05,76.71444285815392
1/28/2008,74.0,74.5,73.5,74.5,67547,76.6,76.3118168839441
1/29/2008,75.5,76.5,74.5,75.0,105082,76.4,76.073304723227
1/30/2008,76.0,76.5,74.5,75.0,173478,76.2,75.878158409913
1/31/2008,75.5,78.0,74.5,76.0,443306,75.85,75.90031142629245
2/1/2008,77.5,82.5,77.5,82.0,464795,75.9,77.0093457124211
2/4/2008,83.5,84.5,82.5,84.5,261936,76.4,78.37128285561725
2/5/2008,84.0,87.5,84.0,86.5,402951,77.45,79.8492314273232
2/6/2008,84.0,85.0,83.0,85.0,121278,78.6,80.78573480417353
2/7/2008,85.0,85.5,84.5,85.0,18213,79.9,81.55196483977834
2/8/2008,85.5,86.0,85.0,85.5,62339,80.9,82.26978941436408
2/11/2008,86.0,86.5,85.5,86.5,62330,82.1,83.03891861175244
2/12/2008,86.5,90.0,86.5,89.5,198691,83.55,84.21366068234289
2/13/2008,90.0,91.0,89.0,89.0,94172,84.95,85.08390419464418
2/14/2008,90.5,91.0,87.0,88.0,140968,86.15,85.61410343198159
2/15/2008,86.0,88.0,86.0,87.0,87567,86.65,85.86608462616674
2/18/2008,87.5,88.5,87.0,88.0,57175,87.0,86.25406923959096
2/19/2008,88.5,90.0,88.0,88.5,85027,87.2,86.66242028693806
2/20/2008,88.5,88.5,86.0,87.0,78140,87.4,86.72379841658568
2/22/2008,86.5,88.0,86.0,87.0,56847,87.6,86.77401688629736
2/25/2008,88.5,89.0,87.5,88.5,80952,87.9,87.08783199787966
2/26/2008,89.0,89.5,88.0,89.0,73783,88.15,87.43549890735609
2/27/2008,89.0,89.0,87.5,87.5,46127,87.95,87.44722637874588
2/28/2008,87.0,87.5,85.5,86.5,118112,87.7,87.27500340079209
2/29/2008,86.0,88.5,85.5,87.5,98790,87.65,87.31591187337534
3/3/2008,88.0,88.0,86.5,87.0,107918,87.65,87.25847335094345
3/4/2008,87.5,88.0,85.5,85.5,48407,87.4,86.93875092349919
3/5/2008,85.5,86.5,85.0,86.5,58983,87.2,86.85897802831752
3/6/2008,87.0,90.0,87.0,89.0,136866,87.4,87.2482547504416
3/7/2008,87.5,89.0,87.5,88.0,73633,87.5,87.38493570490677
3/10/2008,87.5,88.5,86.0,87.0,107559,87.35,87.3149473949237
3/11/2008,87.0,90.0,87.0,89.0,134339,87.35,87.62132059584667
3/12/2008,90.0,90.5,89.0,89.0,70367,87.5,87.87198957842
3/13/2008,88.5,89.5,86.5,87.0,65143,87.55,87.71344601870726
3/14/2008,88.0,88.0,86.0,86.5,20471,87.45,87.4928194698514
3/17/2008,85.0,85.5,83.5,84.5,43410,87.2,86.94867047533295
3/18/2008,84.0,88.0,84.0,88.0,66783,87.45,87.13982129799967
3/19/2008,88.0,89.0,86.5,88.5,67959,87.65,87.38712651654518
3/20/2008,87.5,88.0,87.0,88.0,74072,87.55,87.4985580589915
3/21/2008,88.0,89.0,88.0,89.0,41977,87.65,87.77154750281123
3/24/2008,89.0,89.5,88.0,89.0,32203,87.85,87.99490250230009
3/25/2008,89.0,94.0,89.0,93.5,183853,88.3,88.9958293200637
3/26/2008,93.0,93.5,91.0,93.0,76636,88.7,89.72386035277938
3/27/2008,93.0,95.5,92.5,93.0,86745,89.3,90.31952210681949
3/28/2008,93.5,94.5,92.5,94.5,36131,90.1,91.07960899648867
3/31/2008,94.0,94.0,90.5,90.5,64175,90.7,90.97422554258164
4/1/2008,91.0,92.0,90.0,91.5,49438,91.05,91.06982089847588
4/2/2008,93.5,94.0,92.5,93.5,64761,91.55,91.51167164420754
4/3/2008,92.5,93.0,91.0,92.0,105194,91.95,91.60045861798798
4/4/2008,91.5,92.0,90.0,90.5,76090,92.1,91.40037523289925
4/8/2008,90.0,90.5,89.5,90.5,97965,92.25,91.23667064509938
4/9/2008,89.0,89.5,88.5,89.0,62900,91.8,90.83000325508131
4/10/2008,89.0,91.0,89.0,90.5,92002,91.55,90.77000266324833
4/11/2008,90.5,92.0,90.0,91.5,54685,91.4,90.90272945174864
4/16/2008,91.5,95.0,91.5,93.5,112110,91.3,91.3749604605216
4/17/2008,95.0,95.0,93.5,94.0,37605,91.65,91.8522403767904
4/18/2008,94.0,94.5,93.0,94.0,39899,91.9,92.24274212646488
4/21/2008,95.0,95.0,91.5,92.0,55969,91.75,92.19860719438034
4/22/2008,92.5,93.0,91.5,92.0,60531,91.75,92.16249679540209
4/23/2008,92.0,92.5,89.0,90.0,61258,91.7,91.76931555987443
4/24/2008,90.5,91.0,89.0,89.5,23830,91.6,91.35671273080635
4/25/2008,90.5,90.5,88.0,88.5,40824,91.55,90.83731041611428
4/28/2008,88.5,89.0,87.5,88.0,49636,91.3,90.32143579500259
4/29/2008,88.5,90.0,88.5,89.0,47529,91.05,90.08117474136576
4/30/2008,89.0,91.0,89.0,89.0,55731,90.6,89.88459751566289
5/2/2008,90.0,91.5,90.0,91.5,51006,90.35,90.17830705826964
5/6/2008,92.0,93.0,91.0,92.0,35226,90.15,90.50952395676606
5/7/2008,92.0,92.0,90.5,90.5,40553,90.0,90.50779232826314
5/8/2008,90.5,90.5,89.0,89.5,47918,89.75,90.32455735948801
5/9/2008,89.5,89.5,88.0,89.0,29202,89.65,90.08372874867202
5/12/2008,88.0,89.5,88.0,89.0,42800,89.6,89.88668715800438
5/13/2008,89.5,92.0,89.5,91.0,55142,89.85,90.08910767473085
5/14/2008,91.5,91.5,90.5,91.5,29061,90.2,90.34563355205252
5/15/2008,92.0,92.5,91.0,91.0,54492,90.4,90.46460926986114
5/16/2008,91.5,93.5,91.5,92.5,60638,90.75,90.83468031170457
5/20/2008,93.0,93.5,92.0,93.5,41383,90.95,91.31928389139465
5/21/2008,93.5,98.5,93.5,97.0,143907,91.45,92.35214136568653
5/22/2008,96.5,100.0,96.0,99.5,126963,92.35,93.6517520264708
5/23/2008,99.5,101.0,97.5,98.0,122698,93.2,94.44234256711246
5/26/2008,96.0,96.5,93.0,94.0,104882,93.7,94.36191664581928
5/27/2008,94.0,95.5,93.0,94.0,41468,94.2,94.29611361930668
5/28/2008,93.0,94.5,90.5,91.0,72448,94.2,93.69682023397819
5/29/2008,91.5,92.0,88.5,89.5,108184,94.0,92.9337620096185
5/30/2008,90.0,91.5,88.5,90.0,226159,93.9,92.40035073514241
6/2/2008,90.0,91.0,89.0,90.0,119678,93.65,91.96392332875287
6/3/2008,89.0,89.5,85.5,86.5,181915,92.95,90.97048272352508
6/4/2008,86.5,86.5,85.0,86.5,137967,91.9,90.15766768288415
6/5/2008,86.0,86.0,82.5,84.0,178394,90.35,89.03809174054157
6/6/2008,85.0,86.0,84.5,85.0,103309,89.05,88.30389324226128
6/9/2008,82.5,82.5,80.5,81.5,125971,87.8,87.06682174366831
6/10/2008,81.5,82.0,79.5,80.5,81471,86.45,85.87285415391044
6/11/2008,81.0,81.0,79.0,80.0,59668,85.35,84.80506248956308
6/12/2008,78.0,79.0,75.5,79.0,203378,84.3,83.74959658236979
6/13/2008,78.0,80.0,77.0,77.5,80351,83.05,82.61330629466619
6/16/2008,78.5,80.5,77.0,79.5,94334,82.0,82.04725060472687
6/17/2008,79.5,79.5,77.5,78.0,72470,81.15,81.31138685841289
6/18/2008,76.5,80.0,75.0,78.5,128110,80.35,80.80022561142871
6/19/2008,77.5,79.5,76.0,76.0,135094,79.55,79.92745731844167
6/20/2008,76.0,79.5,76.0,79.5,157141,79.0,79.84973780599772
6/23/2008,77.5,78.5,76.0,78.0,135273,78.65,79.51342184127085
6/24/2008,78.0,79.0,77.0,77.0,63298,78.3,79.05643605194888
6/25/2008,77.0,81.5,76.5,81.5,153116,78.45,79.50072040613998
6/26/2008,82.0,83.5,80.0,80.0,164819,78.55,79.59149851411452
6/27/2008,78.5,80.0,78.0,80.0,55760,78.8,79.66577151154824
6/30/2008,80.0,81.0,77.0,77.5,57719,78.6,79.27199487308492
7/2/2008,77.0,77.5,75.0,75.0,88929,78.3,78.49526853252402
7/3/2008,73.5,74.5,73.0,73.5,78169,77.8,77.58703789024692
7/4/2008,74.0,75.5,73.5,74.0,40187,77.6,76.9348491829293
7/7/2008,74.0,75.0,73.0,75.0,29191,77.15,76.58305842239669
7/8/2008,74.5,75.0,73.5,74.0,42950,76.75,76.11341143650638
7/9/2008,75.0,76.0,73.0,73.0,126327,76.35,75.54733662986885
7/10/2008,72.5,73.5,71.0,73.0,115815,75.5,75.08418451534723
7/11/2008,73.5,75.0,73.0,74.5,46142,74.95,74.97796914892045
7/14/2008,74.0,75.0,73.5,75.0,46338,74.45,74.98197475820764
7/15/2008,73.5,74.0,71.0,71.0,122525,73.8,74.25797934762443
7/16/2008,71.5,72.5,68.0,68.0,141065,73.1,73.12016492078362
7/18/2008,71.0,72.0,69.5,72.0,84313,72.95,72.91649857155024
7/21/2008,73.0,74.5,73.0,74.5,94647,73.0,73.20440792217745
7/22/2008,75.0,76.0,74.5,75.0,47158,73.0,73.53087920905428
7/23/2008,76.5,78.5,76.5,77.0,116230,73.3,74.16162844377168
7/24/2008,76.0,77.0,74.5,76.5,121655,73.65,74.58678690854046
7/25/2008,75.0,76.0,75.0,75.5,42472,73.9,74.7528256524422
7/28/2008,76.0,76.0,75.0,75.5,30164,74.0,74.88867553381634
7/29/2008,75.0,76.0,75.0,75.0,22452,74.0,74.90891634584973
7/30/2008,76.5,76.5,74.0,74.5,40517,74.35,74.83456791933159
7/31/2008,74.5,75.5,73.5,74.5,62011,75.0,74.77373738854402
8/1/2008,74.5,76.5,74.0,76.5,29566,75.45,75.08760331789965
8/4/2008,76.0,76.5,75.5,75.5,16997,75.55,75.16258453282698
8/5/2008,75.0,76.0,73.0,75.5,57178,75.6,75.22393279958571
8/6/2008,76.0,78.5,75.5,78.0,104752,75.7,75.72867229057013
8/7/2008,78.0,81.5,77.5,81.0,115743,76.15,76.68709551046646
8/8/2008,79.5,80.0,78.0,79.5,51097,76.55,77.19853269038165
8/11/2008,82.5,84.0,81.5,82.5,104474,77.25,78.16243583758498
8/13/2008,82.0,85.0,82.0,83.5,118266,78.1,79.13290204893316
8/14/2008,83.0,83.5,82.0,82.5,46786,78.9,79.74510167639986
8/15/2008,82.5,84.0,82.5,84.0,38244,79.85,80.51871955341807
8/18/2008,84.0,84.0,79.0,79.0,85574,80.1,80.24258872552386
8/19/2008,78.5,79.0,77.5,78.0,50334,80.35,79.83484532088316
8/20/2008,78.0,78.0,75.5,76.5,96315,80.45,79.22850980799531
8/21/2008,76.5,76.5,73.5,74.0,56625,80.05,78.27787166108706
8/22/2008,74.0,75.5,74.0,75.5,42869,79.5,77.77280408634397
8/25/2008,76.0,76.5,74.5,76.0,53609,79.15,77.45047607064505
8/26/2008,75.0,76.0,72.0,76.0,88221,78.5,77.18675314870958
8/27/2008,75.5,78.5,75.0,78.0,70431,77.95,77.33461621258057
8/28/2008,78.5,79.5,77.5,77.5,41598,77.45,77.36468599211138
8/29/2008,78.5,79.0,76.5,78.5,42672,76.9,77.57110672081839
9/1/2008,78.0,78.0,77.0,77.0,34737,76.7,77.46726913521505
9/2/2008,75.0,76.5,74.0,74.5,59798,76.35,76.92776565608503
9/3/2008,74.0,75.5,74.0,75.0,24396,76.2,76.57726280952411
9/4/2008,74.0,76.0,73.0,75.5,110676,76.35,76.38139684415609
9/5/2008,73.5,74.0,72.5,73.0,107874,76.1,75.76659741794589
9/8/2008,75.0,76.5,74.0,76.0,92288,76.1,75.80903425104663
9/9/2008,75.0,76.0,74.0,75.5,83774,76.05,75.75284620540178
9/10/2008,74.5,75.0,73.5,73.5,44598,75.6,75.34323780441963
9/11/2008,73.0,74.5,73.0,73.0,60458,75.15,74.91719456725242
9/12/2008,73.5,75.0,73.5,75.0,29119,74.8,74.93225010047925
9/15/2008,74.5,74.5,72.5,72.5,34485,74.35,74.49002280948302
9/16/2008,69.0,70.0,67.0,70.0,151743,73.9,73.67365502594065
9/17/2008,70.5,71.0,65.0,67.0,141719,73.1,72.46026320304235
9/18/2008,64.5,68.0,62.0,67.0,223030,72.25,71.46748807521647
9/19/2008,69.0,72.5,68.5,71.5,146604,72.1,71.47339933426801
9/22/2008,71.0,72.0,68.5,68.5,100925,71.35,70.93278127349201
9/23/2008,67.5,68.5,67.0,67.5,71129,70.55,70.30863922376619
9/24/2008,68.5,71.0,68.5,71.0,71492,70.3,70.43434118308143
9/25/2008,70.5,72.5,69.5,71.0,63589,70.1,70.53718824070299
9/26/2008,70.0,71.0,69.5,70.5,37814,69.65,70.53042674239335
9/29/2008,70.5,72.0,68.5,68.5,69627,69.25,70.16125824377637
9/30/2008,66.0,69.5,65.5,68.5,124416,69.1,69.85921129036248
10/1/2008,68.5,69.5,68.5,68.5,35796,69.25,69.61208196484203
10/2/2008,69.0,70.5,68.5,70.0,55656,69.55,69.68261251668893
10/3/2008,69.0,70.5,68.5,69.5,41939,69.35,69.64941024092731
10/6/2008,68.0,68.5,66.0,66.5,75051,69.15,69.07679019712234
10/7/2008,66.0,68.0,65.5,65.5,111934,68.95,68.42646470673645
10/8/2008,64.5,65.0,59.0,63.0,163446,68.15,67.4398347600571
10/9/2008,64.5,65.5,59.0,63.0,209324,67.35,66.63259207641035
10/10/2008,56.0,58.0,53.0,53.0,155687,65.6,64.15393897160847
10/13/2008,53.5,60.0,53.0,57.5,184476,64.5,62.94413188586147
10/14/2008,62.0,64.0,61.0,63.0,177719,63.95,62.95428972479574
10/15/2008,62.0,63.5,59.5,60.0,64943,63.1,62.417146138469235
10/16/2008,59.5,59.5,54.5,59.5,134434,62.05,61.88675593147482
10/17/2008,59.0,61.5,58.0,59.0,82172,61.0,61.36189121666121
10/20/2008,60.0,62.0,58.5,61.0,45134,60.45,61.2960928136319
10/21/2008,62.0,63.0,59.0,59.0,78923,59.8,60.87862139297155
10/22/2008,59.0,60.0,55.5,56.5,90532,59.15,60.08250841243127
10/24/2008,53.5,54.0,50.0,51.5,137531,58.0,58.52205233744375
10/27/2008,50.5,51.0,44.25,45.5,132761,57.25,56.15440645790852
10/28/2008,47.25,51.5,46.0,49.75,147577,56.475,54.98996892010697
10/29/2008,52.0,53.5,49.25,49.75,136538,55.15,54.037247298269335
10/30/2008,52.0,53.0,51.5,52.0,122743,54.35,53.666838698583994
10/31/2008,52.0,54.5,52.0,53.5,114093,53.75,53.636504389750534
11/3/2008,56.0,58.5,55.5,58.5,104169,53.7,54.5207763188868
11/4/2008,57.5,60.0,57.0,58.0,60480,53.4,55.153362442725566
11/5/2008,61.5,61.5,57.5,58.5,74022,53.35,55.76184199859364
11/6/2008,55.0,59.5,55.0,59.5,63699,53.65,56.44150708975843
11/7/2008,59.5,61.0,58.0,61.0,78170,54.6,57.270323982529625
11/10/2008,62.0,62.0,58.0,58.0,46298,55.85,57.40299234934242
11/11/2008,57.5,59.5,56.5,56.5,43431,56.525,57.23881192218925
11/12/2008,56.5,57.0,54.0,54.5,73740,57.0,56.740846118154835
11/13/2008,52.0,53.5,51.5,53.5,66824,57.15,56.15160136939941
11/14/2008,54.0,54.5,52.5,52.5,66356,57.05,55.487673847690424
