,Date,Open,High,Low,Close,Volume,MACD,Signal
3210,2/12/2013,170.0,172.0,169.0,169.5,59301,-0.7112165482758428,0
3211,2/13/2013,171.0,174.0,171.0,174.0,113600,-0.7891868399026407,0
3212,2/14/2013,174.5,174.5,172.5,173.0,56137,-0.9210531727737248,0
3213,2/15/2013,172.5,173.5,171.0,173.0,64313,-1.013870918780725,0
3214,2/18/2013,172.5,173.0,171.5,172.0,55418,-1.1548093702815834,0
3215,2/19/2013,172.0,174.0,172.0,173.5,53920,-1.1324128935909812,0
3216,2/20/2013,174.0,176.0,173.5,175.5,126235,-0.9424166466842223,0
3217,2/21/2013,176.0,176.5,174.0,175.0,84111,-0.8227054373221279,0
3218,2/22/2013,176.0,178.0,175.5,177.5,50086,-0.5201088438068382,0
3219,2/26/2013,176.0,178.0,174.5,178.0,78767,-0.23721853442813767,0
3220,2/27/2013,176.5,177.0,174.0,174.0,56078,-0.3319658016165761,0
3221,2/28/2013,175.0,178.0,173.0,178.0,75607,-0.08332658586260777,0
3222,3/1/2013,179.0,179.0,177.0,178.0,73637,0.11242580922512957,1
3223,3/4/2013,179.0,179.0,177.0,178.5,66642,0.30439790441664627,0
3224,3/5/2013,180.0,180.0,177.0,177.0,37029,0.3316763504565188,0
3225,3/6/2013,179.0,179.5,178.0,179.0,41479,0.5088127244142129,0
3226,3/7/2013,179.0,179.5,176.0,178.0,34720,0.5620242684048264,0
3227,3/8/2013,179.5,179.5,177.0,178.5,37883,0.6371954294412774,0
3228,3/11/2013,179.0,179.5,176.5,177.0,47703,0.5691706076955825,0
3229,3/12/2013,177.5,178.5,177.0,178.5,35350,0.6290466521091105,0
3230,3/13/2013,179.5,179.5,177.5,179.5,29883,0.7485615398734637,0
3231,3/14/2013,179.0,182.0,177.5,182.0,60104,1.0330981437928415,0
3232,3/15/2013,183.5,187.0,183.0,187.0,96045,1.6431128831166575,0
3233,3/18/2013,185.5,186.5,183.0,186.0,62620,2.022547646027135,0
3234,3/19/2013,187.5,187.5,181.0,181.0,56726,1.8979162192928527,0
3235,3/20/2013,180.5,180.5,175.0,175.0,92528,1.3000093610903036,0
3236,3/21/2013,176.0,176.0,172.0,172.5,55810,0.6173186959904626,0
3237,3/22/2013,173.0,175.0,170.0,170.0,93736,-0.1240180780449407,-1
3238,3/25/2013,173.0,177.5,172.0,176.0,62359,-0.22479169783855468,0
3239,3/26/2013,175.5,178.5,174.5,177.5,38770,-0.18152554015162536,0
3240,3/27/2013,179.0,181.5,178.5,180.0,53176,0.0538713131945201,1
3241,3/28/2013,180.0,181.0,177.0,177.5,62850,0.03825492976838518,0
3242,3/29/2013,179.0,181.0,179.0,180.0,28282,0.22501411734313592,0
3243,4/1/2013,180.5,182.5,179.5,179.5,40105,0.3288851148180072,0
3244,4/2/2013,181.0,183.0,180.0,182.5,49946,0.6458337867448449,0
3245,4/3/2013,184.0,187.0,182.0,183.0,133572,0.9266815064967204,0
3246,4/4/2013,180.0,183.5,178.0,183.5,88473,1.1760444606442206,0
3247,4/5/2013,182.0,182.0,177.5,178.0,75702,0.9192656416926184,0
3248,4/9/2013,179.0,179.5,175.0,175.0,41248,0.4682934542896078,0
3249,4/10/2013,176.0,176.0,172.5,175.0,53889,0.10963098889646972,0
3250,4/11/2013,174.0,177.5,173.0,177.5,144224,0.026808476250607782,0
3251,4/12/2013,176.5,178.5,176.5,177.5,78368,-0.03838646643490051,-1
3252,4/17/2013,173.5,174.5,168.5,169.0,159594,-0.7670903506877949,0
3253,4/18/2013,170.5,170.5,169.0,170.0,78419,-1.2494983471744092,0
3254,4/19/2013,173.5,177.5,173.0,177.0,145479,-1.0548094743684828,0
3255,4/22/2013,182.0,183.5,180.0,183.5,127788,-0.37173631790381023,0
3256,4/23/2013,182.0,187.5,181.5,184.5,116360,0.24744334961584968,1
3257,4/24/2013,187.0,189.0,185.0,189.0,102189,1.088710116480371,0
3258,4/25/2013,189.0,191.0,187.5,189.0,72968,1.7354153028673238,0
3259,4/26/2013,188.0,188.0,185.0,185.5,41781,1.9431140636791326,0
3260,4/29/2013,188.0,188.0,184.5,186.0,29283,2.1235833029057005,0
3261,4/30/2013,187.5,187.5,183.5,186.0,62640,2.240776201981731,0
3262,5/2/2013,188.5,189.0,185.0,185.5,50734,2.2671720493833902,0
3263,5/3/2013,186.5,187.0,183.0,185.0,28553,2.22212979820938,0
3264,5/7/2013,185.5,188.5,185.0,188.5,61518,2.4407191478797756,0
3265,5/8/2013,189.5,191.0,189.0,189.5,55340,2.6639362264206454,0
3266,5/9/2013,191.0,191.0,187.0,188.0,30087,2.6888050346629484,0
3267,5/10/2013,188.0,189.0,186.0,187.5,41209,2.6377614509819693,0
3268,5/13/2013,187.0,189.0,186.5,188.5,25800,2.6474821594828484,0
3269,5/14/2013,189.0,193.5,187.5,193.0,75497,2.9839017213056707,0
3270,5/15/2013,195.0,198.5,195.0,196.5,71466,3.492676002263096,0
3271,5/16/2013,196.5,197.0,192.0,193.0,48266,3.5722834759218642,0
3272,5/17/2013,192.5,192.5,190.5,192.0,50675,3.514172140743767,0
3273,5/20/2013,192.5,197.0,192.0,197.0,58583,3.8274561699832077,0
3274,5/21/2013,196.0,197.5,195.0,197.5,33779,4.069174925997203,0
3275,5/22/2013,196.0,199.5,193.0,193.0,59129,3.853208994942662,0
3276,5/23/2013,191.0,192.0,184.5,185.5,134113,3.0418031059974737,0
3277,5/27/2013,185.5,186.5,183.0,186.5,40049,2.4511938983509935,0
3278,5/28/2013,185.5,187.5,185.0,186.5,43947,1.9605320530627353,0
3279,5/29/2013,185.5,186.0,181.5,181.5,83697,1.1549077349244783,0
3280,5/30/2013,178.5,179.5,176.5,178.0,86140,0.23135697017312395,0
3281,5/31/2013,178.0,180.5,172.5,173.5,189709,-0.8538335944631115,-1
3282,6/3/2013,172.0,173.5,171.0,172.5,155762,-1.7740959047112597,0
3283,6/4/2013,173.0,175.0,170.5,174.5,178017,-2.3153373625443407,0
3284,6/5/2013,176.0,177.5,173.5,174.0,112180,-2.7528873666865366,0
3285,6/6/2013,173.0,174.0,170.0,171.0,102817,-3.303641502505201,0
3286,6/7/2013,171.0,175.5,170.0,174.0,98799,-3.4581794550411473,0
3287,6/10/2013,176.0,177.5,175.5,176.0,90490,-3.3803025864577307,0
3288,6/11/2013,176.5,176.5,165.0,165.0,169944,-4.158258856525322,0
3289,6/12/2013,164.0,167.5,161.5,166.0,139242,-4.640609109637836,0
3290,6/13/2013,160.0,166.0,157.5,164.0,195198,-5.125178577351221,0
3291,6/14/2013,169.0,174.0,167.5,174.0,151546,-4.648699629521502,0
3292,6/17/2013,173.0,174.5,169.5,174.0,80173,-4.22241327860624,0
3293,6/18/2013,173.0,177.0,166.0,167.0,98568,-4.3987141344007625,0
3294,6/19/2013,169.5,171.5,165.0,170.0,64961,-4.247397549802145,0
3295,6/20/2013,164.0,165.0,161.5,162.0,134066,-4.71861791742657,0
3296,6/21/2013,158.0,163.5,153.0,161.0,206039,-5.1138063203525235,0
3297,6/24/2013,158.0,161.5,152.5,152.5,96090,-6.043212546914447,0
3298,6/25/2013,153.5,159.5,151.5,157.5,150143,-6.303650900523763,0
3299,6/26/2013,160.0,167.0,159.5,167.0,150784,-5.678026808331339,0
3300,6/27/2013,172.5,173.0,164.5,170.0,144982,-4.883842385008705,0
3301,6/28/2013,172.5,173.0,170.5,172.0,101736,-4.046417638701712,0
3302,7/2/2013,175.0,175.0,167.5,168.0,109168,-3.663290927051463,0
3303,7/3/2013,166.0,168.0,162.0,163.0,131904,-3.720233920179652,0
3304,7/4/2013,164.5,165.0,159.0,160.0,95406,-3.9617677875002357,0
3305,7/5/2013,162.0,163.0,161.0,163.0,57468,-3.8665391332642116,0
3306,7/8/2013,160.0,161.0,156.0,156.0,89285,-4.306271223156045,0
3307,7/9/2013,156.0,159.0,155.0,155.0,88644,-4.681488430642219,0
3308,7/10/2013,154.5,155.5,152.5,152.5,114270,-5.12154193017534,0
3309,7/11/2013,157.0,164.0,156.5,164.0,139371,-4.4905691229129445,0
3310,7/12/2013,165.5,167.5,165.0,167.0,114289,-3.705726392175592,0
3311,7/15/2013,168.5,169.0,164.5,164.5,37269,-3.248020818040345,0
3312,7/16/2013,165.0,165.5,160.5,162.0,110389,-3.0518353019168103,0
3313,7/17/2013,163.5,165.5,161.5,165.5,67261,-2.5841476718836702,0
3314,7/18/2013,165.5,168.5,164.5,167.5,69207,-2.02873260365962,0
3315,7/19/2013,167.0,167.0,164.0,165.0,53797,-1.7698890874879396,0
3316,7/23/2013,166.0,167.0,165.0,167.0,71794,-1.3873776251028858,0
3317,7/24/2013,167.0,167.5,165.0,165.0,58808,-1.2314227457401898,0
3318,7/25/2013,164.5,165.5,162.0,162.0,59476,-1.3345188061170745,0
3319,7/26/2013,162.0,162.5,160.0,161.5,86627,-1.4399699211574841,0
3320,7/29/2013,160.5,162.5,160.0,160.5,39895,-1.5859504822728354,0
3321,7/30/2013,161.5,164.5,161.5,161.5,50441,-1.6024771272233522,0
3322,7/31/2013,161.0,161.0,158.0,158.5,94116,-1.836479745036712,0
3323,8/1/2013,161.0,162.0,158.5,160.0,45279,-1.8792284656023241,0
3324,8/2/2013,161.5,161.5,157.5,159.0,60804,-1.9710774237024395,0
3325,8/5/2013,157.5,157.5,155.0,156.0,40716,-2.259892676644654,0
3326,8/6/2013,154.5,159.0,153.5,156.0,52178,-2.460418670526508,0
3327,8/7/2013,155.0,156.5,153.5,155.0,82817,-2.6692590512541585,0
3328,8/8/2013,156.0,156.5,154.5,155.0,82544,-2.802461525599142,0
3329,8/9/2013,155.5,155.5,151.5,152.5,90564,-3.074315754495103,0
3330,8/13/2013,154.5,159.5,153.5,159.5,101684,-2.6938674636928113,0
3331,8/14/2013,158.5,164.0,158.5,164.0,83761,-2.006121737694542,0
3332,8/15/2013,163.5,164.0,161.5,163.0,54531,-1.524199909773472,0
3333,8/16/2013,161.0,162.5,160.0,161.5,63972,-1.248914148185463,0
3334,8/19/2013,160.0,160.5,155.0,155.0,104574,-1.537520299098702,0
3335,8/20/2013,152.5,154.0,150.0,151.0,201115,-2.0652029495395823,0
3336,8/21/2013,150.0,150.5,147.0,147.0,154790,-2.7741827702606088,0
3337,8/22/2013,144.5,144.5,140.0,142.0,249192,-3.696897071164443,0
3338,8/23/2013,144.5,146.0,140.0,141.5,129304,-4.417577539722515,0
3339,8/26/2013,143.0,144.5,140.0,140.0,73230,-5.051528590134467,0
3340,8/27/2013,139.0,140.5,138.0,138.0,99144,-5.650190768204965,0
3341,8/28/2013,134.5,138.0,134.0,136.0,140909,-6.214382608366122,0
3342,8/29/2013,137.5,137.5,134.5,135.5,96017,-6.62548011722896,0
3343,8/30/2013,137.0,137.0,134.5,134.5,73439,-6.9518330929223,0
3344,9/2/2013,136.5,140.0,135.5,140.0,91324,-6.689553138346753,0
3345,9/3/2013,139.5,141.0,138.0,138.5,98769,-6.5274870413049655,0
3346,9/4/2013,138.5,138.5,135.5,136.0,80952,-6.525555061670474,0
3347,9/5/2013,138.0,139.0,136.5,138.0,94795,-6.290131943020413,0
3348,9/6/2013,137.0,141.5,135.5,141.0,82355,-5.794684976066435,0
3349,9/9/2013,144.5,152.0,143.5,152.0,143870,-4.462985101945037,0
3350,9/10/2013,154.5,158.5,151.5,153.0,161583,-3.2889981908591324,0
3351,9/11/2013,153.5,157.5,153.5,157.5,83339,-1.972752056066895,0
3352,9/12/2013,158.0,158.5,155.5,157.0,100003,-0.9589096193371631,0
3353,9/13/2013,156.5,158.0,154.0,157.0,50607,-0.15366087694965813,0
3354,9/16/2013,160.0,167.0,159.5,167.0,169104,1.2767039312109318,1
3355,9/17/2013,165.5,166.5,162.0,164.0,87564,2.1434945480750685,0
3356,9/18/2013,163.0,164.5,162.0,163.0,40381,2.7184046376629283,0
3357,9/19/2013,171.5,176.0,171.0,174.0,264140,4.015346677794042,0
3358,9/20/2013,169.5,170.5,168.5,170.0,126318,4.666622103221044,0
3359,9/23/2013,167.0,167.5,160.0,161.5,160050,4.445637070684114,0
3360,9/24/2013,161.0,163.0,158.0,158.5,152208,3.9825218791445423,0
3361,9/25/2013,159.0,159.5,157.0,159.5,100020,3.6540695566660304,0
3362,9/26/2013,158.0,160.5,156.5,156.5,100431,3.115777058351881,0
3363,9/27/2013,157.5,158.0,154.0,154.0,95297,2.45910029120148,0
3364,9/30/2013,152.0,152.0,148.0,148.0,112236,1.4379535329930206,0
3365,10/1/2013,150.0,155.0,149.0,154.0,88288,1.1001553203454648,0
3366,10/2/2013,152.5,155.0,150.0,151.5,76452,0.6235310190364487,0
3367,10/3/2013,152.5,157.0,152.0,156.0,90025,0.6019760135204137,0
3368,10/4/2013,155.0,155.5,152.5,154.0,56523,0.41868390363151775,0
3369,10/7/2013,154.0,155.5,152.5,153.0,77763,0.19053556792223958,0
3370,10/8/2013,153.0,155.5,152.5,155.0,76957,0.1691596858944422,0
3371,10/9/2013,155.5,156.5,154.5,156.5,49565,0.2701425739251704,0
3372,10/10/2013,156.5,162.0,156.0,161.5,131170,0.7450420722520903,0
3373,10/11/2013,164.0,164.5,161.5,161.5,74072,1.1086238208301609,0
3374,10/14/2013,160.0,162.5,158.0,162.0,47656,1.4207334663448137,0
3375,10/15/2013,164.5,165.0,163.0,165.0,67189,1.8883893599378325,0
3376,10/16/2013,165.0,166.0,164.0,164.0,57220,2.153494241129664,0
3377,10/17/2013,164.5,165.5,161.5,161.5,64225,2.137226051281317,0
3378,10/18/2013,162.5,164.5,161.0,164.0,107028,2.299554665488074,0
3379,10/21/2013,164.0,164.0,156.5,158.5,93420,1.961783013764176,0
3380,10/22/2013,160.0,160.5,157.5,160.0,68599,1.794448722370646,0
3381,10/24/2013,157.5,162.0,157.5,162.0,72007,1.802440958773218,0
3382,10/25/2013,162.5,162.5,160.0,161.0,55758,1.708389964971559,0
3383,10/28/2013,161.0,163.0,160.0,160.5,31917,1.5753484175204164,0
3384,10/29/2013,161.0,162.0,160.0,161.5,32281,1.5329329781496313,0
3385,10/30/2013,162.0,162.5,159.5,160.5,78548,1.402460107096715,0
3386,10/31/2013,160.5,164.5,159.5,164.5,91267,1.6033436399516177,0
3387,11/1/2013,162.5,162.5,160.5,161.0,82293,1.4632570216475926,0
3388,11/4/2013,161.0,161.0,157.0,157.0,59572,1.017738935835098,0
3389,11/5/2013,158.0,162.0,157.5,160.5,45684,0.9362904191918631,0
3390,11/6/2013,162.0,167.0,161.0,166.5,138421,1.3404399811472274,0
3391,11/7/2013,166.5,170.0,165.5,166.5,120162,1.6418057065407936,0
3392,11/8/2013,165.0,167.5,164.0,166.5,97262,1.8592084178144717,0
3393,11/11/2013,163.5,167.0,162.0,167.0,85621,2.048236656928424,0
3394,11/12/2013,168.5,170.0,166.5,168.5,64233,2.2926520960413086,0
3395,11/13/2013,167.0,167.5,164.5,165.0,49059,2.1788163050780156,0
3396,11/14/2013,165.0,167.5,165.0,166.0,28353,2.1445709838950506,0
3397,11/15/2013,167.5,168.0,166.0,167.0,25281,2.173073128450909,0
3398,11/18/2013,167.5,168.0,165.5,167.5,40095,2.2105255422373773,0
3399,11/19/2013,166.0,166.5,165.0,166.5,25640,2.1349053474291964,0
3400,11/20/2013,167.0,167.5,163.0,164.0,52575,1.8518991509563705,0
3401,11/21/2013,161.5,162.5,157.0,157.5,93150,1.0905478670992466,0
3402,11/22/2013,159.0,159.5,156.0,156.0,74438,0.36196155789954787,0
3403,11/25/2013,155.0,161.0,155.0,160.0,90095,0.10609522951912709,0
3404,11/26/2013,159.0,162.5,158.0,159.5,114878,-0.13546494490449845,-1
3405,11/27/2013,158.5,159.5,157.0,159.5,44352,-0.32317773176168885,0
3406,11/28/2013,160.0,160.5,157.0,157.5,35421,-0.6261073769431107,0
3407,11/29/2013,157.0,157.0,154.0,157.0,69008,-0.896196331122951,0
3408,12/2/2013,154.5,155.0,152.5,155.0,83580,-1.2571355820487895,0
3409,12/3/2013,155.5,160.5,155.5,158.5,147883,-1.2463941338334337,0
3410,12/4/2013,158.5,159.5,156.0,156.0,68807,-1.423204746954326,0
3411,12/6/2013,153.0,156.0,152.5,155.0,100707,-1.6252848028530025,0
3412,12/9/2013,156.5,157.5,154.0,154.0,58677,-1.8448599486100647,0
3413,12/11/2013,153.5,156.0,153.5,154.5,51552,-1.9559816730794353,0
3414,12/12/2013,154.0,155.5,154.0,154.0,54328,-2.060638503668514,0
3415,12/13/2013,153.0,154.5,151.0,154.0,57002,-2.119151536139526,0
3416,12/16/2013,154.0,154.0,151.5,152.5,24756,-2.2605033247006645,0
3417,12/17/2013,154.0,158.0,153.5,157.5,50963,-1.9466279074798933,0
3418,12/18/2013,157.0,159.0,157.0,158.5,36958,-1.5987582454695541,0
3419,12/19/2013,158.0,159.5,154.5,155.5,48751,-1.5473075616099266,0
3420,12/20/2013,154.0,154.5,150.0,152.5,80395,-1.7286803014736734,0
3421,12/23/2013,152.5,152.5,150.0,152.0,53455,-1.890967430409944,0
3422,12/24/2013,151.5,153.5,151.0,152.0,28604,-1.9965659795148838,0
3423,12/25/2013,152.0,153.0,151.5,152.5,12724,-2.016660956967314,0
3424,12/26/2013,152.0,152.0,146.5,147.5,71924,-2.4082833927837157,0
3425,12/27/2013,145.5,145.5,141.5,143.5,79226,-3.006753581610951,0
3426,1/2/2014,141.5,142.0,131.5,131.5,147267,-4.3986404408732085,0
3427,1/3/2014,132.0,135.5,131.0,132.5,154108,-5.359251052080111,0
3428,1/6/2014,132.0,140.0,130.5,140.0,127983,-5.45250151895641,0
3429,1/7/2014,141.0,144.0,139.0,144.0,93528,-5.1443359130166755,0
3430,1/8/2014,143.5,144.5,140.0,140.5,107501,-5.1234729919754045,0
3431,1/9/2014,140.5,142.5,140.0,142.0,104578,-4.929082122305147,0
3432,1/10/2014,141.0,143.5,139.0,141.5,89574,-4.760495747238082,0
3433,1/13/2014,139.5,147.0,139.5,147.0,83479,-4.1354153024164475,0
3434,1/14/2014,146.0,148.5,144.5,148.5,76344,-3.4788945516027354,0
3435,1/15/2014,146.5,147.5,144.0,144.0,51574,-3.2838552790096003,0
3436,1/16/2014,145.0,148.5,144.0,147.5,68425,-2.814421600721431,0
3437,1/17/2014,148.0,149.0,146.0,147.0,78197,-2.454444541085735,0
3438,1/20/2014,146.0,148.5,145.5,147.0,30158,-2.1444403542932378,0
3439,1/21/2014,147.0,149.0,146.0,147.0,84772,-1.877121514449641,0
3440,1/22/2014,145.5,151.5,145.0,150.5,87678,-1.367089699592725,0
3441,1/23/2014,151.5,156.5,150.5,156.5,143322,-0.47328027542167206,0
3442,1/24/2014,156.5,157.0,153.5,155.0,76094,0.11273315121286487,1
3443,1/27/2014,152.0,152.5,150.5,150.5,63929,0.21160141252238418,0
3444,1/28/2014,148.5,149.5,145.5,147.0,110641,0.007448609701953046,0
3445,1/29/2014,147.0,147.0,145.0,146.0,126817,-0.2323571316496782,-1
3446,1/30/2014,144.5,147.0,143.5,146.0,65502,-0.4175911782169237,0
3447,1/31/2014,146.5,149.0,146.5,149.0,39691,-0.3186424548354978,0
3448,2/3/2014,150.0,150.5,148.0,150.0,44760,-0.15771519344170315,0
3449,2/4/2014,148.0,148.5,145.5,146.0,75933,-0.3489235761851148,0
3450,2/5/2014,146.5,148.0,145.0,146.5,47332,-0.45486833672552507,0
3451,2/6/2014,147.0,147.5,146.0,147.0,57537,-0.49280376636002643,0
3452,2/7/2014,148.0,149.0,147.5,148.0,52266,-0.43713717970490507,0
3453,2/10/2014,147.5,148.5,146.5,146.5,24157,-0.5082002564884363,0
3454,2/11/2014,146.5,149.0,145.5,147.5,43557,-0.4783129205611374,0
3455,2/12/2014,147.5,150.0,147.0,150.0,36723,-0.2500158577057334,0
3456,2/13/2014,150.0,150.0,148.0,149.0,37626,-0.14807353372833632,0
3457,2/17/2014,150.0,154.0,149.5,153.5,94793,0.29245761507135626,1
3458,2/18/2014,152.0,152.5,150.0,152.0,80769,0.5146121320503312,0
3459,2/19/2014,153.0,153.0,150.0,151.0,45212,0.6030282107996925,0
3460,2/20/2014,150.0,150.5,147.5,147.5,60205,0.3862256718050219,0
3461,2/21/2014,148.0,149.0,147.0,148.0,29586,0.2518507404353443,0
3462,2/24/2014,147.0,148.5,146.0,148.0,19787,0.14370114189290462,0
3463,2/25/2014,147.5,148.5,146.5,147.0,33325,-0.022441149180451703,-1
3464,2/26/2014,147.5,149.0,147.0,147.5,62378,-0.11246783136974159,0
3465,2/27/2014,148.0,152.0,147.5,151.5,58666,0.1373684470445653,1
3466,2/28/2014,151.5,152.0,150.5,151.5,37806,0.3315436686279156,0
3467,3/3/2014,152.0,155.0,151.5,154.0,81590,0.6793271764937572,0
3468,3/4/2014,154.0,156.0,153.0,155.0,85175,1.0238375923260037,0
3469,3/5/2014,155.5,157.5,155.5,157.0,83348,1.44162965496011,0
3470,3/6/2014,157.5,158.0,156.5,157.5,36591,1.792416830471609,0
3471,3/7/2014,158.0,159.0,157.0,159.0,46018,2.1664818046704113,0
3472,3/10/2014,158.5,158.5,155.0,156.0,49642,2.1955471627501595,0
3473,3/11/2014,156.0,158.5,156.0,157.0,38447,2.2730707662286136,0
3474,3/12/2014,156.5,157.5,155.5,156.5,33313,2.2680186519598067,0
3475,3/13/2014,157.5,157.5,156.5,156.5,30093,2.2382140763707525,0
3476,3/14/2014,155.0,158.5,154.5,158.5,40121,2.348900359583098,0
3477,3/17/2014,157.5,158.5,156.5,158.5,30027,2.4088522867770052,0
3478,3/18/2014,158.5,159.5,158.0,158.5,70599,2.428371861794716,0
3479,3/19/2014,158.5,160.5,157.5,158.0,89748,2.3761051828280415,0
3480,3/20/2014,156.5,157.0,155.0,156.0,61214,2.1485332242891673,0
3481,3/21/2014,156.0,156.5,154.0,154.5,72666,1.8260932770089369,0
3482,3/24/2014,153.0,154.0,152.5,152.5,39800,1.3931150473505056,0
3483,3/25/2014,152.5,155.0,152.5,154.5,22546,1.197555294229545,0
3484,3/26/2014,156.0,156.5,154.5,155.0,33700,1.070577649542372,0
3485,3/27/2014,154.5,155.5,153.5,153.5,50755,0.8392353051345651,0
3486,3/28/2014,154.0,157.5,154.0,156.5,83404,0.8877364848135585,0
3487,3/31/2014,157.0,158.0,156.5,157.5,37339,0.9953914092365608,0
3488,4/1/2014,158.0,159.0,157.5,158.5,73243,1.1481650234227914,0
3489,4/2/2014,159.0,162.5,158.5,162.0,126290,1.5339772280026693,0
3490,4/3/2014,161.0,162.0,159.5,160.0,88155,1.6592263657447006,0
3491,4/4/2014,160.5,163.0,159.5,162.5,85673,1.9378776689244148,0
3492,4/8/2014,163.0,164.5,161.5,161.5,77456,2.0543380612284636,0
3493,4/9/2014,162.0,163.0,161.5,162.0,63225,2.1620567382618106,0
3494,4/10/2014,160.5,162.5,160.5,162.5,64444,2.261698929803458,0
3495,4/11/2014,158.5,159.5,158.0,159.5,42202,2.074675587794161,0
3496,4/16/2014,159.5,162.0,159.0,161.0,57693,2.024162421401769,0
3497,4/17/2014,160.5,163.0,160.5,163.0,105977,2.1210633603091367,0
3498,4/18/2014,164.0,165.5,163.0,164.0,58773,2.252583316885449,0
3499,4/21/2014,164.0,167.0,163.5,165.5,51186,2.4496136724151825,0
3500,4/22/2014,166.0,168.5,165.0,168.0,83353,2.7754965586858873,0
3501,4/23/2014,168.5,170.5,168.5,168.5,74458,3.0390743578018657,0
3502,4/24/2014,168.5,168.5,166.0,166.5,52840,3.051403694912068,0
3503,4/25/2014,165.5,166.0,163.5,163.5,46442,2.7869733613669325,0
3504,4/28/2014,164.0,166.5,163.5,166.0,36307,2.747468417861569,0
3505,4/29/2014,165.5,166.5,164.0,165.5,55241,2.6453210300113597,0
3506,4/30/2014,166.0,166.5,165.0,165.5,43180,2.5351449166812756,0
3507,5/2/2014,166.0,167.5,166.0,167.5,25696,2.5794782191528043,0
3508,5/6/2014,169.0,169.5,166.0,166.0,36858,2.4651584052014357,0
3509,5/7/2014,164.0,165.5,163.0,164.5,50646,2.2278405064623144,0
3510,5/8/2014,164.0,164.5,159.0,160.0,90247,1.6575448250403326,0
3511,5/9/2014,160.5,161.0,159.5,160.0,58403,1.1918425695098165,0
3512,5/12/2014,160.0,162.5,159.0,161.0,34971,0.8931659582593454,0
3513,5/14/2014,162.5,166.0,162.5,165.5,63661,1.0079558957894506,0
3514,5/15/2014,164.5,167.0,163.5,166.0,45253,1.1262903950419627,0
3515,5/16/2014,164.5,168.0,164.0,168.0,122466,1.3657115509230664,0
3516,5/19/2014,168.0,168.5,166.5,168.0,71761,1.537728564209715,0
3517,5/20/2014,165.5,166.5,161.5,163.5,94888,1.2960013972495972,0
3518,5/21/2014,163.0,163.5,161.5,163.0,83886,1.05195872914976,0
3519,5/22/2014,163.5,164.0,160.0,160.0,122958,0.6094528355769739,0
3520,5/23/2014,156.0,158.5,155.5,157.5,127300,0.05638465302763507,0
3521,5/26/2014,158.0,158.5,156.0,157.5,59496,-0.37757343475922767,-1
3522,5/27/2014,157.5,159.5,157.5,158.0,48727,-0.67338021653228,0
3523,5/28/2014,159.0,161.5,158.5,160.0,53675,-0.7379196584737997,0
3524,5/29/2014,160.0,162.0,159.5,160.5,55345,-0.7401893675906308,0
3525,5/30/2014,161.0,163.0,159.0,159.0,197752,-0.8531905429090614,0
3526,6/2/2014,160.5,166.0,160.0,166.0,130163,-0.3735966997208493,0
3527,6/3/2014,169.0,169.5,167.5,167.5,168056,0.12606909422683543,1
3528,6/4/2014,167.5,168.0,165.5,166.0,83568,0.3964503391234473,0
3529,6/5/2014,166.5,168.0,165.5,168.0,42261,0.763313703767551,0
3530,6/6/2014,169.0,169.5,166.0,167.0,102270,0.9622714543716882,0
3531,6/9/2014,167.5,168.5,166.0,167.0,89192,1.1071839774447199,0
3532,6/10/2014,167.0,171.0,166.0,170.0,201109,1.4474181880866865,0
3533,6/11/2014,170.0,171.0,168.5,170.0,138475,1.6974886586684192,0
3534,6/12/2014,170.0,170.0,167.5,168.5,63375,1.7544100967746772,0
3535,6/13/2014,168.5,169.0,167.5,168.0,51206,1.7391273477493883,0
3536,6/16/2014,167.5,169.0,167.5,169.0,76215,1.7871066486811742,0
3537,6/17/2014,169.0,170.0,167.0,167.5,59457,1.6846732616769202,0
3538,6/18/2014,167.5,168.5,165.0,166.5,46914,1.5054485480789594,0
3539,6/19/2014,167.0,167.5,165.0,166.5,73980,1.3478742163645734,0
3540,6/20/2014,166.5,168.0,166.0,167.5,83243,1.2888302332109731,0
3541,6/23/2014,168.0,168.0,166.0,166.5,65835,1.1481110984528868,0
3542,6/24/2014,166.5,166.5,164.5,166.0,63472,0.984891137050397,0
3543,6/25/2014,166.5,167.5,166.0,167.0,33290,0.9255604990621009,0
3544,6/26/2014,167.0,167.5,166.0,167.5,32919,0.9084147228711004,0
3545,6/27/2014,167.5,168.5,166.5,168.0,38613,0.9245151577884769,0
3546,6/30/2014,168.0,169.5,167.5,168.5,43603,0.9664797132617764,0
3547,7/2/2014,169.5,173.5,169.0,173.5,149641,1.3872043112734787,0
3548,7/3/2014,173.5,175.0,172.5,175.0,98116,1.8206813688464933,0
3549,7/4/2014,175.5,181.5,175.5,178.5,206450,2.418753919721638,0
3550,7/7/2014,178.5,179.0,177.0,177.5,62982,2.7799930530885604,0
3551,7/8/2014,178.5,180.5,178.0,179.0,74149,3.1509924532695948,0
3552,7/9/2014,178.0,180.0,178.0,179.5,57231,3.445638792975302,0
3553,7/10/2014,180.0,182.0,180.0,182.0,98547,3.836650725303457,0
3554,7/14/2014,184.5,186.5,184.5,186.5,76491,4.458250948918874,0
3555,7/15/2014,186.5,187.0,183.0,184.5,63501,4.734909232960405,0
3556,7/16/2014,185.0,186.0,184.0,185.5,58181,4.9774772989990765,0
3557,7/17/2014,185.0,185.0,182.5,184.0,57899,4.9911419969040764,0
