,Date,Open,High,Low,Close,Volume,UB,MB,LB,Signal
3267,5/10/2013,188.0,189.0,186.0,187.5,41209,195.4806501178724,182.425,169.36934988212764,-1
3268,5/13/2013,187.0,189.0,186.5,188.5,25800,195.93334472545678,183.1,170.2666552745432,-1
3269,5/14/2013,189.0,193.5,187.5,193.0,75497,196.96554137543833,184.0,171.03445862456167,-1
3270,5/15/2013,195.0,198.5,195.0,196.5,71466,198.67243648767257,184.95,171.2275635123274,-1
3271,5/16/2013,196.5,197.0,192.0,193.0,48266,199.4266134278643,185.725,172.02338657213568,-1
3272,5/17/2013,192.5,192.5,190.5,192.0,50675,198.34521313986824,186.875,175.40478686013176,-1
3273,5/20/2013,192.5,197.0,192.0,197.0,58583,197.47290161122262,188.225,178.97709838877736,-1
3274,5/21/2013,196.0,197.5,195.0,197.5,33779,197.77550353507922,189.25,180.72449646492078,-1
3275,5/22/2013,196.0,199.5,193.0,193.0,59129,197.95507961848793,189.725,181.49492038151206,-1
3276,5/23/2013,191.0,192.0,184.5,185.5,134113,197.88266369101797,189.775,181.66733630898204,-1
3277,5/27/2013,185.5,186.5,183.0,186.5,40049,197.88407554011587,189.65,181.41592445988414,-1
3278,5/28/2013,185.5,187.5,185.0,186.5,43947,197.8757011996987,189.525,181.1742988003013,-1
3279,5/29/2013,185.5,186.0,181.5,181.5,83697,198.2532225495935,189.325,180.3967774504065,-1
3280,5/30/2013,178.5,179.5,176.5,178.0,86140,199.10896572534824,188.925,178.74103427465178,-1
3281,5/31/2013,178.0,180.5,172.5,173.5,189709,200.56205100043098,188.3,176.03794899956904,-1
3282,6/3/2013,172.0,173.5,171.0,172.5,155762,201.7738879394677,187.65,173.5261120605323,-1
3283,6/4/2013,173.0,175.0,170.5,174.5,178017,202.39752434931182,187.125,171.85247565068818,1
3284,6/5/2013,176.0,177.5,173.5,174.0,112180,202.73723548089498,186.4,170.06276451910503,1
3285,6/6/2013,173.0,174.0,170.0,171.0,102817,203.11608541833965,185.475,167.83391458166034,1
3286,6/7/2013,171.0,175.5,170.0,174.0,98799,203.09230559364116,184.775,166.45769440635885,1
3287,6/10/2013,176.0,177.5,175.5,176.0,90490,202.87562441710395,184.2,165.52437558289603,1
3288,6/11/2013,176.5,176.5,165.0,165.0,169944,203.43777979471858,183.025,162.61222020528143,1
3289,6/12/2013,164.0,167.5,161.5,166.0,139242,202.86654498727418,181.675,160.48345501272584,1
3290,6/13/2013,160.0,166.0,157.5,164.0,195198,201.43838838938143,180.05,158.6616116106186,1
3291,6/14/2013,169.0,174.0,167.5,174.0,151546,199.74129738885182,179.1,158.45870261114817,1
3292,6/17/2013,173.0,174.5,169.5,174.0,80173,198.02661687838813,178.2,158.37338312161185,1
3293,6/18/2013,173.0,177.0,166.0,167.0,98568,195.01996322681495,176.7,158.38003677318503,1
3294,6/19/2013,169.5,171.5,165.0,170.0,64961,191.01030992262147,175.325,159.6396900773785,1
3295,6/20/2013,164.0,165.0,161.5,162.0,134066,188.1806823583885,173.775,159.3693176416115,1
3296,6/21/2013,158.0,163.5,153.0,161.0,206039,186.92431920585574,172.55,158.17568079414428,1
3297,6/24/2013,158.0,161.5,152.5,152.5,96090,186.28100092262102,170.85,155.41899907737897,1
3298,6/25/2013,153.5,159.5,151.5,157.5,150143,184.07041419428296,169.4,154.72958580571705,1
3299,6/26/2013,160.0,167.0,159.5,167.0,150784,182.2174284536153,168.675,155.13257154638472,1
3300,6/27/2013,172.5,173.0,164.5,170.0,144982,181.11193273743763,168.275,155.43806726256238,1
3301,6/28/2013,172.5,173.0,170.5,172.0,101736,180.92544074307438,168.2,155.4745592569256,1
3302,7/2/2013,175.0,175.0,167.5,168.0,109168,180.5384180732969,167.975,155.4115819267031,1
3303,7/3/2013,166.0,168.0,162.0,163.0,131904,179.75697118400524,167.4,155.04302881599477,1
3304,7/4/2013,164.5,165.0,159.0,160.0,95406,179.06889136844677,166.7,154.3311086315532,1
3305,7/5/2013,162.0,163.0,161.0,163.0,57468,178.60062043793403,166.3,153.999379562066,1
3306,7/8/2013,160.0,161.0,156.0,156.0,89285,177.95975192514857,165.4,152.84024807485144,1
3307,7/9/2013,156.0,159.0,155.0,155.0,88644,176.6877896169368,164.35,152.01221038306318,1
3308,7/10/2013,154.5,155.5,152.5,152.5,114270,177.14327112560377,163.725,150.3067288743962,1
3309,7/11/2013,157.0,164.0,156.5,164.0,139371,177.0016292662437,163.625,150.2483707337563,1
3310,7/12/2013,165.5,167.5,165.0,167.0,114289,177.23634817680067,163.775,150.31365182319934,1
3311,7/15/2013,168.5,169.0,164.5,164.5,37269,175.88403332549038,163.3,150.71596667450964,1
3312,7/16/2013,165.0,165.5,160.5,162.0,110389,174.23666922652774,162.7,151.16333077347224,1
3313,7/17/2013,163.5,165.5,161.5,165.5,67261,174.06304823248388,162.625,151.18695176751612,1
3314,7/18/2013,165.5,168.5,164.5,167.5,69207,173.64969907548584,162.5,151.35030092451416,1
3315,7/19/2013,167.0,167.0,164.0,165.0,53797,173.8519735103473,162.65,151.4480264896527,1
3316,7/23/2013,166.0,167.0,165.0,167.0,71794,174.2864804711997,162.95,151.61351952880028,1
3317,7/24/2013,167.0,167.5,165.0,165.0,58808,173.8105160824404,163.575,153.3394839175596,1
3318,7/25/2013,164.5,165.5,162.0,162.0,59476,173.6643430170543,163.8,153.93565698294572,1
3319,7/26/2013,162.0,162.5,160.0,161.5,86627,173.32013842895122,163.525,153.7298615710488,1
3320,7/29/2013,160.5,162.5,160.0,160.5,39895,172.43587965202593,163.05,153.6641203479741,1
3321,7/30/2013,161.5,164.5,161.5,161.5,50441,170.9259711218216,162.525,154.12402887817842,1
3322,7/31/2013,161.0,161.0,158.0,158.5,94116,170.2186177404551,162.05,153.88138225954492,1
3323,8/1/2013,161.0,162.0,158.5,160.0,45279,170.10526146991532,161.9,153.6947385300847,1
3324,8/2/2013,161.5,161.5,157.5,159.0,60804,170.1159733721853,161.85,153.5840266278147,1
3325,8/5/2013,157.5,157.5,155.0,156.0,40716,170.1450472587178,161.5,152.8549527412822,1
3326,8/6/2013,154.5,159.0,153.5,156.0,52178,170.1450472587178,161.5,152.8549527412822,1
3327,8/7/2013,155.0,156.5,153.5,155.0,82817,170.1450472587178,161.5,152.8549527412822,1
3328,8/8/2013,156.0,156.5,154.5,155.0,82544,169.78055993754805,161.625,153.46944006245195,1
3329,8/9/2013,155.5,155.5,151.5,152.5,90564,170.07569431650197,161.05,152.02430568349806,1
3330,8/13/2013,154.5,159.5,153.5,159.5,101684,169.2728883576564,160.675,152.07711164234362,1
3331,8/14/2013,158.5,164.0,158.5,164.0,83761,169.20385416364041,160.65,152.0961458363596,1
3332,8/15/2013,163.5,164.0,161.5,163.0,54531,169.2986535053728,160.7,152.10134649462717,1
3333,8/16/2013,161.0,162.5,160.0,161.5,63972,168.80979130779727,160.5,152.19020869220273,1
3334,8/19/2013,160.0,160.5,155.0,155.0,104574,167.8412115410013,159.875,151.9087884589987,1
3335,8/20/2013,152.5,154.0,150.0,151.0,201115,167.68675657547774,159.175,150.66324342452228,1
3336,8/21/2013,150.0,150.5,147.0,147.0,154790,167.47850811028175,158.175,148.87149188971827,1
3337,8/22/2013,144.5,144.5,140.0,142.0,249192,168.2615709322714,157.025,145.7884290677286,1
3338,8/23/2013,144.5,146.0,140.0,141.5,129304,168.93709476864117,156.0,143.06290523135883,1
3339,8/26/2013,143.0,144.5,140.0,140.0,73230,169.4173754908775,154.925,140.43262450912252,1
3340,8/27/2013,139.0,140.5,138.0,138.0,99144,169.8767894150199,153.8,137.7232105849801,1
3341,8/28/2013,134.5,138.0,134.0,136.0,140909,170.01326674328715,152.525,135.03673325671286,1
3342,8/29/2013,137.5,137.5,134.5,135.5,96017,170.18394244208378,151.375,132.56605755791622,1
3343,8/30/2013,137.0,137.0,134.5,134.5,73439,169.8793086995405,150.1,130.3206913004595,1
3344,9/2/2013,136.5,140.0,135.5,140.0,91324,168.95457150840969,149.15,129.34542849159033,1
3345,9/3/2013,139.5,141.0,138.0,138.5,98769,168.34979435563866,148.275,128.20020564436135,1
3346,9/4/2013,138.5,138.5,135.5,136.0,80952,167.71869675088703,147.275,126.83130324911298,1
3347,9/5/2013,138.0,139.0,136.5,138.0,94795,166.92987746854683,146.425,125.92012253145319,1
3348,9/6/2013,137.0,141.5,135.5,141.0,82355,165.95128565948437,145.725,125.49871434051563,1
3349,9/9/2013,144.5,152.0,143.5,152.0,143870,165.89223404652364,145.7,125.50776595347634,1
3350,9/10/2013,154.5,158.5,151.5,153.0,161583,164.8277091875902,145.375,125.92229081240981,1
3351,9/11/2013,153.5,157.5,153.5,157.5,83339,163.37714409084046,145.05,126.72285590915956,1
3352,9/12/2013,158.0,158.5,155.5,157.0,100003,162.00505265437846,144.75,127.49494734562153,1
3353,9/13/2013,156.5,158.0,154.0,157.0,50607,160.9581981062759,144.525,128.09180189372412,1
3354,9/16/2013,160.0,167.0,159.5,167.0,169104,163.88070088771906,145.125,126.36929911228093,1
3355,9/17/2013,165.5,166.5,162.0,164.0,87564,166.213547172596,145.775,125.33645282740402,-1
3356,9/18/2013,163.0,164.5,162.0,163.0,40381,168.41960670521175,146.575,124.73039329478821,-1
3357,9/19/2013,171.5,176.0,171.0,174.0,264140,173.0817207163495,148.175,123.26827928365051,-1
3358,9/20/2013,169.5,170.5,168.5,170.0,126318,176.1083899330427,149.6,123.09161006695727,-1
3359,9/23/2013,167.0,167.5,160.0,161.5,160050,177.2877689969374,150.675,124.06223100306264,-1
3360,9/24/2013,161.0,163.0,158.0,158.5,152208,177.83205331630987,151.7,125.56794668369012,-1
3361,9/25/2013,159.0,159.5,157.0,159.5,100020,178.1334014162697,152.875,127.61659858373031,-1
3362,9/26/2013,158.0,160.5,156.5,156.5,100431,177.85312702987954,153.925,129.99687297012048,-1
3363,9/27/2013,157.5,158.0,154.0,154.0,95297,177.0159623230337,154.9,132.7840376769663,-1
3364,9/30/2013,152.0,152.0,148.0,148.0,112236,176.55385413965286,155.3,134.04614586034717,-1
3365,10/1/2013,150.0,155.0,149.0,154.0,88288,175.8268153729343,156.075,136.32318462706567,-1
3366,10/2/2013,152.5,155.0,150.0,151.5,76452,174.37622095754827,156.85,139.32377904245172,-1
3367,10/3/2013,152.5,157.0,152.0,156.0,90025,172.88622354347584,157.75,142.61377645652416,-1
3368,10/4/2013,155.0,155.5,152.5,154.0,56523,171.48514625947146,158.4,145.31485374052855,-1
3369,10/7/2013,154.0,155.5,152.5,153.0,77763,171.43946941909695,158.45,145.46053058090303,-1
3370,10/8/2013,153.0,155.5,152.5,155.0,76957,171.3927739256535,158.55,145.70722607434652,-1
3371,10/9/2013,155.5,156.5,154.5,156.5,49565,171.3677483410503,158.5,145.6322516589497,-1
3372,10/10/2013,156.5,162.0,156.0,161.5,131170,171.63959802337826,158.725,145.81040197662173,-1
3373,10/11/2013,164.0,164.5,161.5,161.5,74072,171.89482217154082,158.95,146.00517782845915,-1
3374,10/14/2013,160.0,162.5,158.0,162.0,47656,171.17481673740184,158.7,146.22518326259814,-1
3375,10/15/2013,164.5,165.0,163.0,165.0,67189,171.3218984874652,158.75,146.1781015125348,-1
3376,10/16/2013,165.0,166.0,164.0,164.0,57220,171.45077488786126,158.8,146.14922511213877,-1
3377,10/17/2013,164.5,165.5,161.5,161.5,64225,168.72450734694934,158.175,147.62549265305069,-1
3378,10/18/2013,162.5,164.5,161.0,164.0,107028,167.28873576497713,157.875,148.46126423502287,-1
3379,10/21/2013,164.0,164.0,156.5,158.5,93420,166.98995945400668,157.725,148.4600405459933,-1
3380,10/22/2013,160.0,160.5,157.5,160.0,68599,167.11552185165164,157.8,148.4844781483484,-1
3381,10/24/2013,157.5,162.0,157.5,162.0,72007,167.4022580978261,157.925,148.44774190217393,-1
3382,10/25/2013,162.5,162.5,160.0,161.0,55758,167.69821559522046,158.15,148.60178440477955,-1
3383,10/28/2013,161.0,163.0,160.0,160.5,31917,167.86970735659025,158.475,149.08029264340973,-1
3384,10/29/2013,161.0,162.0,160.0,161.5,32281,167.22269602133122,159.15,151.0773039786688,-1
3385,10/30/2013,162.0,162.5,159.5,160.5,78548,167.19015937688349,159.475,151.7598406231165,-1
3386,10/31/2013,160.5,164.5,159.5,164.5,91267,167.1727693372988,160.125,153.0772306627012,-1
3387,11/1/2013,162.5,162.5,160.5,161.0,82293,167.15635990089413,160.375,153.59364009910587,-1
3388,11/4/2013,161.0,161.0,157.0,157.0,59572,166.82850779538728,160.525,154.22149220461273,-1
3389,11/5/2013,158.0,162.0,157.5,160.5,45684,166.11737986270631,160.9,155.6826201372937,-1
3390,11/6/2013,162.0,167.0,161.0,166.5,138421,166.485252646239,161.475,156.464747353761,-1
3391,11/7/2013,166.5,170.0,165.5,166.5,120162,166.8898004189483,161.975,157.06019958105168,-1
3392,11/8/2013,165.0,167.5,164.0,166.5,97262,167.53115332968204,162.225,156.91884667031795,-1
3393,11/11/2013,163.5,167.0,162.0,167.0,85621,168.20318470590567,162.5,156.79681529409433,-1
3394,11/12/2013,168.5,170.0,166.5,168.5,64233,169.11848033579562,162.825,156.53151966420435,-1
3395,11/13/2013,167.0,167.5,164.5,165.0,49059,169.11848033579562,162.825,156.53151966420435,-1
3396,11/14/2013,165.0,167.5,165.0,166.0,28353,169.35907867695582,162.925,156.4909213230442,-1
3397,11/15/2013,167.5,168.0,166.0,167.0,25281,169.84434860774618,163.2,156.5556513922538,-1
3398,11/18/2013,167.5,168.0,165.5,167.5,40095,170.287041361977,163.375,156.462958638023,-1
3399,11/19/2013,166.0,166.5,165.0,166.5,25640,170.41994267530612,163.775,157.1300573246939,-1
3400,11/20/2013,167.0,167.5,163.0,164.0,52575,170.37791874235987,163.975,157.57208125764012,-1
3401,11/21/2013,161.5,162.5,157.0,157.5,93150,170.73494621915015,163.75,156.76505378084985,-1
3402,11/22/2013,159.0,159.5,156.0,156.0,74438,171.2187400117266,163.5,155.7812599882734,-1
3403,11/25/2013,155.0,161.0,155.0,160.0,90095,171.23776537813666,163.475,155.71223462186333,-1
3404,11/26/2013,159.0,162.5,158.0,159.5,114878,171.29482854680163,163.375,155.45517145319837,-1
3405,11/27/2013,158.5,159.5,157.0,159.5,44352,171.33338376493802,163.325,155.31661623506196,-1
3406,11/28/2013,160.0,160.5,157.0,157.5,35421,171.3697038441975,162.975,154.5802961558025,-1
3407,11/29/2013,157.0,157.0,154.0,157.0,69008,171.54981443799568,162.775,154.00018556200433,-1
3408,12/2/2013,154.5,155.0,152.5,155.0,83580,171.76678345078642,162.675,153.5832165492136,-1
3409,12/3/2013,155.5,160.5,155.5,158.5,147883,171.8103725026856,162.575,153.33962749731438,-1
3410,12/4/2013,158.5,159.5,156.0,156.0,68807,171.53627817873857,162.05,152.56372182126145,-1
3411,12/6/2013,153.0,156.0,152.5,155.0,100707,171.216257889172,161.475,151.733742110828,-1
3412,12/9/2013,156.5,157.5,154.0,154.0,58677,170.83472517610275,160.85,150.86527482389724,-1
3413,12/11/2013,153.5,156.0,153.5,154.5,51552,170.15356061016226,160.225,150.29643938983773,-1
3414,12/12/2013,154.0,155.5,154.0,154.0,54328,168.9923792148272,159.5,150.0076207851728,-1
3415,12/13/2013,153.0,154.5,151.0,154.0,57002,168.37505060716143,158.95,149.52494939283855,-1
3416,12/16/2013,154.0,154.0,151.5,152.5,24756,167.50581224687323,158.275,149.04418775312678,-1
3417,12/17/2013,154.0,158.0,153.5,157.5,50963,166.06788332870167,157.8,149.53211667129835,-1
3418,12/18/2013,157.0,159.0,157.0,158.5,36958,164.26375440699033,157.35,150.43624559300966,-1
3419,12/19/2013,158.0,159.5,154.5,155.5,48751,162.24252263493273,156.8,151.3574773650673,-1
3420,12/20/2013,154.0,154.5,150.0,152.5,80395,160.83020300714477,156.225,151.6197969928552,-1
3421,12/23/2013,152.5,152.5,150.0,152.0,53455,160.88003683130933,155.95,151.01996316869065,-1
3422,12/24/2013,151.5,153.5,151.0,152.0,28604,160.9865114944732,155.75,150.5134885055268,-1
3423,12/25/2013,152.0,153.0,151.5,152.5,12724,160.3999378105773,155.375,150.3500621894227,-1
3424,12/26/2013,152.0,152.0,146.5,147.5,71924,160.53762915143852,154.775,149.0123708485615,-1
3425,12/27/2013,145.5,145.5,141.5,143.5,79226,161.22595275047613,153.975,146.72404724952386,-1
3426,1/2/2014,141.5,142.0,131.5,131.5,147267,164.88920656880427,152.675,140.46079343119575,-1
3427,1/3/2014,132.0,135.5,131.0,132.5,154108,166.43736309801466,151.45,136.46263690198532,-1
3428,1/6/2014,132.0,140.0,130.5,140.0,127983,166.42259520563158,150.7,134.9774047943684,1
3429,1/7/2014,141.0,144.0,139.0,144.0,93528,165.5194185278372,149.975,134.4305814721628,1
3430,1/8/2014,143.5,144.5,140.0,140.5,107501,165.0227018785347,149.2,133.3772981214653,1
3431,1/9/2014,140.5,142.5,140.0,142.0,104578,164.4374329681019,148.55,132.66256703189813,1
3432,1/10/2014,141.0,143.5,139.0,141.5,89574,163.89297782405814,147.925,131.9570221759419,1
3433,1/13/2014,139.5,147.0,139.5,147.0,83479,163.21726389306295,147.55,131.88273610693707,1
3434,1/14/2014,146.0,148.5,144.5,148.5,76344,162.65603753943827,147.275,131.89396246056174,1
3435,1/15/2014,146.5,147.5,144.0,144.0,51574,161.88329329593265,146.775,131.66670670406737,1
3436,1/16/2014,145.0,148.5,144.0,147.5,68425,161.39805936036615,146.525,131.65194063963386,1
3437,1/17/2014,148.0,149.0,146.0,147.0,78197,159.95481429849187,146.0,132.04518570150813,1
3438,1/20/2014,146.0,148.5,145.5,147.0,30158,158.10019334432093,145.425,132.7498066556791,1
3439,1/21/2014,147.0,149.0,146.0,147.0,84772,156.79205798743686,145.0,133.20794201256314,1
3440,1/22/2014,145.5,151.5,145.0,150.5,87678,156.45581421213532,144.9,133.3441857878647,1
3441,1/23/2014,151.5,156.5,150.5,156.5,143322,157.41481178392644,145.125,132.83518821607356,1
3442,1/24/2014,156.5,157.0,153.5,155.0,76094,157.9841968357821,145.275,132.56580316421793,1
3443,1/27/2014,152.0,152.5,150.5,150.5,63929,157.67457894028183,145.175,132.6754210597182,1
3444,1/28/2014,148.5,149.5,145.5,147.0,110641,157.63198702130902,145.15,132.668012978691,1
3445,1/29/2014,147.0,147.0,145.0,146.0,126817,157.73746997568557,145.275,132.81253002431444,1
3446,1/30/2014,144.5,147.0,143.5,146.0,65502,156.64251652077022,146.0,135.35748347922978,1
3447,1/31/2014,146.5,149.0,146.5,149.0,39691,155.4228883576527,146.825,138.22711164234727,1
3448,2/3/2014,150.0,150.5,148.0,150.0,44760,155.3988368887041,147.325,139.25116311129588,1
3449,2/4/2014,148.0,148.5,145.5,146.0,75933,155.37401516575483,147.425,139.4759848342452,1
3450,2/5/2014,146.5,148.0,145.0,146.5,47332,154.99769587314745,147.725,140.45230412685254,1
3451,2/6/2014,147.0,147.5,146.0,147.0,57537,154.74548548365252,147.975,141.20451451634747,1
3452,2/7/2014,148.0,149.0,147.5,148.0,52266,154.34718290220925,148.3,142.25281709779077,1
3453,2/10/2014,147.5,148.5,146.5,146.5,24157,154.34888716254247,148.275,142.20111283745754,1
3454,2/11/2014,146.5,149.0,145.5,147.5,43557,154.30754621200634,148.225,142.14245378799365,1
3455,2/12/2014,147.5,150.0,147.0,150.0,36723,154.31496409407413,148.525,142.73503590592588,1
3456,2/13/2014,150.0,150.0,148.0,149.0,37626,154.3728949227935,148.6,142.82710507720648,1
3457,2/17/2014,150.0,154.0,149.5,153.5,94793,155.0403387822095,148.925,142.80966121779053,1
3458,2/18/2014,152.0,152.5,150.0,152.0,80769,155.36731272161293,149.175,142.9826872783871,1
3459,2/19/2014,153.0,153.0,150.0,151.0,45212,155.529801292285,149.375,143.220198707715,1
3460,2/20/2014,150.0,150.5,147.5,147.5,60205,155.41050938209082,149.225,143.03949061790917,1
3461,2/21/2014,148.0,149.0,147.0,148.0,29586,153.96465722102337,148.8,143.63534277897665,1
3462,2/24/2014,147.0,148.5,146.0,148.0,19787,152.71614580155682,148.45,144.18385419844316,1
3463,2/25/2014,147.5,148.5,146.5,147.0,33325,152.47368400437105,148.275,144.07631599562896,1
3464,2/26/2014,147.5,149.0,147.0,147.5,62378,152.47259227770098,148.3,144.12740772229904,1
3465,2/27/2014,148.0,152.0,147.5,151.5,58666,152.83342817556633,148.575,144.31657182443365,1
3466,2/28/2014,151.5,152.0,150.5,151.5,37806,153.11861249491233,148.85,144.58138750508766,1
3467,3/3/2014,152.0,155.0,151.5,154.0,81590,153.95147834225887,149.1,144.24852165774112,1
3468,3/4/2014,154.0,156.0,153.0,155.0,85175,154.86648247958001,149.35,143.83351752041997,1
3469,3/5/2014,155.5,157.5,155.5,157.0,83348,156.1542617049362,149.9,143.6457382950638,1
3470,3/6/2014,157.5,158.0,156.5,157.5,36591,157.34698637469882,150.45,143.55301362530116,1
3471,3/7/2014,158.0,159.0,157.0,159.0,46018,158.72703341828182,151.05,143.3729665817182,1
3472,3/10/2014,158.5,158.5,155.0,156.0,49642,159.28984425195367,151.45,143.6101557480463,-1
3473,3/11/2014,156.0,158.5,156.0,157.0,38447,159.825410649678,151.975,144.124589350322,-1
3474,3/12/2014,156.5,157.5,155.5,156.5,33313,160.22699029938758,152.425,144.62300970061244,-1
3475,3/13/2014,157.5,157.5,156.5,156.5,30093,160.667336075125,152.75,144.832663924875,-1
3476,3/14/2014,155.0,158.5,154.5,158.5,40121,161.3326636910073,153.225,145.1173363089927,-1
3477,3/17/2014,157.5,158.5,156.5,158.5,30027,161.919711830187,153.475,145.030288169813,-1
3478,3/18/2014,158.5,159.5,158.0,158.5,70599,162.5020868640596,153.8,145.09791313594042,-1
3479,3/19/2014,158.5,160.5,157.5,158.0,89748,162.94054516003945,154.15,145.35945483996056,-1
3480,3/20/2014,156.5,157.0,155.0,156.0,61214,162.81658262779027,154.575,146.3334173722097,-1
3481,3/21/2014,156.0,156.5,154.0,154.5,72666,162.54061171429296,154.9,147.25938828570705,-1
3482,3/24/2014,153.0,154.0,152.5,152.5,39800,162.1503301102557,155.125,148.0996698897443,-1
3483,3/25/2014,152.5,155.0,152.5,154.5,22546,161.41162992931945,155.5,149.58837007068055,-1
3484,3/26/2014,156.0,156.5,154.5,155.0,33700,160.45039184403808,155.875,151.29960815596192,-1
3485,3/27/2014,154.5,155.5,153.5,153.5,50755,160.22352915727018,155.975,151.7264708427298,-1
3486,3/28/2014,154.0,157.5,154.0,156.5,83404,159.91674042540876,156.225,152.53325957459123,-1
3487,3/31/2014,157.0,158.0,156.5,157.5,37339,159.9777087640244,156.4,152.8222912359756,-1
3488,4/1/2014,158.0,159.0,157.5,158.5,73243,160.20636917779518,156.575,152.9436308222048,-1
3489,4/2/2014,159.0,162.5,158.5,162.0,126290,161.1932466674339,156.825,152.45675333256608,-1
3490,4/3/2014,161.0,162.0,159.5,160.0,88155,161.53716745534075,156.95,152.36283254465923,-1
3491,4/4/2014,160.5,163.0,159.5,162.5,85673,162.27409291962354,157.125,151.97590708037646,-1
3492,4/8/2014,163.0,164.5,161.5,161.5,77456,162.87338055839567,157.4,151.92661944160434,-1
3493,4/9/2014,162.0,163.0,161.5,162.0,63225,163.49087232131185,157.65,151.80912767868816,-1
3494,4/10/2014,160.5,162.5,160.5,162.5,64444,164.14762263420204,157.95,151.75237736579794,-1
3495,4/11/2014,158.5,159.5,158.0,159.5,42202,164.29507444415364,158.1,151.90492555584635,-1
3496,4/16/2014,159.5,162.0,159.0,161.0,57693,164.55350693293332,158.225,151.89649306706667,-1
3497,4/17/2014,160.5,163.0,160.5,163.0,105977,165.1298991483229,158.45,151.77010085167709,-1
3498,4/18/2014,164.0,165.5,163.0,164.0,58773,165.85148876414257,158.725,151.59851123585742,-1
3499,4/21/2014,164.0,167.0,163.5,165.5,51186,166.82964219231664,159.1,151.37035780768335,-1
3500,4/22/2014,166.0,168.5,165.0,168.0,83353,168.23722498980243,159.7,151.16277501019755,-1
3501,4/23/2014,168.5,170.5,168.5,168.5,74458,169.42394475534743,160.4,151.37605524465258,-1
3502,4/24/2014,168.5,168.5,166.0,166.5,52840,169.7059954621725,161.1,152.4940045378275,-1
3503,4/25/2014,165.5,166.0,163.5,163.5,46442,169.62791009971926,161.55,153.47208990028076,-1
3504,4/28/2014,164.0,166.5,163.5,166.0,36307,169.7886793062193,162.1,154.41132069378068,-1
3505,4/29/2014,165.5,166.5,164.0,165.5,55241,169.36807002774717,162.7,156.0319299722528,-1
3506,4/30/2014,166.0,166.5,165.0,165.5,43180,169.24659093697755,163.15,157.05340906302246,-1
3507,5/2/2014,166.0,167.5,166.0,167.5,25696,169.42745163273815,163.65,157.87254836726186,-1
3508,5/6/2014,169.0,169.5,166.0,166.0,36858,169.35095432517903,164.025,158.69904567482098,-1
3509,5/7/2014,164.0,165.5,163.0,164.5,50646,169.39253855746674,164.15,158.90746144253328,-1
3510,5/8/2014,164.0,164.5,159.0,160.0,90247,169.39253855746674,164.15,158.90746144253328,-1
3511,5/9/2014,160.5,161.0,159.5,160.0,58403,169.54505911488167,164.025,158.50494088511834,-1
3512,5/12/2014,160.0,162.5,159.0,161.0,34971,169.57248881373093,164.0,158.42751118626907,-1
3513,5/14/2014,162.5,166.0,162.5,165.5,63661,169.70268153551783,164.175,158.6473184644822,-1
3514,5/15/2014,164.5,167.0,163.5,166.0,45253,169.87601502942886,164.35,158.82398497057113,-1
3515,5/16/2014,164.5,168.0,164.0,168.0,122466,170.0313245113514,164.775,159.51867548864863,-1
3516,5/19/2014,168.0,168.5,166.5,168.0,71761,170.2536091271573,165.125,159.9963908728427,-1
3517,5/20/2014,165.5,166.5,161.5,163.5,94888,170.23972132420909,165.15,160.06027867579093,-1
3518,5/21/2014,163.0,163.5,161.5,163.0,83886,170.2564981997887,165.1,159.9435018002113,-1
3519,5/22/2014,163.5,164.0,160.0,160.0,122958,170.45644367768597,164.825,159.193556322314,-1
3520,5/23/2014,156.0,158.5,155.5,157.5,127300,170.60288154653756,164.3,157.99711845346246,-1
3521,5/26/2014,158.0,158.5,156.0,157.5,59496,170.41885928856905,163.75,157.08114071143095,1
3522,5/27/2014,157.5,159.5,157.5,158.0,48727,170.3308246443637,163.325,156.31917535563628,1
3523,5/28/2014,159.0,161.5,158.5,160.0,53675,170.31056451760134,163.15,155.98943548239868,1
3524,5/29/2014,160.0,162.0,159.5,160.5,55345,169.9970561785716,162.875,155.7529438214284,1
3525,5/30/2014,161.0,163.0,159.0,159.0,197752,169.76037264532235,162.55,155.33962735467767,1
3526,6/2/2014,160.5,166.0,160.0,166.0,130163,169.83175728655655,162.575,155.31824271344342,1
3527,6/3/2014,169.0,169.5,167.5,167.5,168056,169.83175728655655,162.575,155.31824271344342,1
3528,6/4/2014,167.5,168.0,165.5,166.0,83568,169.83175728655655,162.575,155.31824271344342,1
3529,6/5/2014,166.5,168.0,165.5,168.0,42261,170.3623168891774,162.75,155.1376831108226,1
3530,6/6/2014,169.0,169.5,166.0,167.0,102270,170.82283013301227,163.1,155.3771698669877,1
3531,6/9/2014,167.5,168.5,166.0,167.0,89192,171.21564634516025,163.45,155.68435365483973,1
3532,6/10/2014,167.0,171.0,166.0,170.0,201109,172.0988445912694,163.9,155.7011554087306,1
3533,6/11/2014,170.0,171.0,168.5,170.0,138475,172.74489742277464,164.125,155.50510257722536,1
3534,6/12/2014,170.0,170.0,167.5,168.5,63375,173.05490294038975,164.25,155.44509705961025,1
3535,6/13/2014,168.5,169.0,167.5,168.0,51206,173.05490294038975,164.25,155.44509705961025,1
3536,6/16/2014,167.5,169.0,167.5,169.0,76215,173.20535025465622,164.3,155.3946497453438,1
3537,6/17/2014,169.0,170.0,167.0,167.5,59457,173.50876765917812,164.5,155.49123234082188,1
