,Date,Open,High,Low,Close,Volume,RSI,Signal
1974,1/22/2008,77.5,78.5,75.0,76.0,190011,38.49021534537202,-1
1975,1/23/2008,78.0,78.0,73.5,73.5,258375,34.241505546130426,-1
1976,1/24/2008,73.0,74.0,72.0,72.0,171204,31.9618238369721,-1
1977,1/25/2008,74.0,76.5,73.0,75.5,154325,41.71295253392173,-1
1978,1/28/2008,74.0,74.5,73.5,74.5,67547,39.95118528336081,-1
1979,1/29/2008,75.5,76.5,74.5,75.0,105082,41.28645978756173,-1
1980,1/30/2008,76.0,76.5,74.5,75.0,173478,41.28645978756173,-1
1981,1/31/2008,75.5,78.0,74.5,76.0,443306,44.16625899150643,-1
1982,2/1/2008,77.5,82.5,77.5,82.0,464795,57.603024771234,-1
1983,2/4/2008,83.5,84.5,82.5,84.5,261936,61.73513283621993,-1
1984,2/5/2008,84.0,87.5,84.0,86.5,402951,64.69925021541454,-1
1985,2/6/2008,84.0,85.0,83.0,85.0,121278,60.889606992733604,-1
1986,2/7/2008,85.0,85.5,84.5,85.0,18213,60.889606992733604,-1
1987,2/8/2008,85.5,86.0,85.0,85.5,62339,61.76006988043978,-1
1988,2/11/2008,86.0,86.5,85.5,86.5,62330,63.50933077286318,-1
1989,2/12/2008,86.5,90.0,86.5,89.5,198691,68.20787191907087,-1
1990,2/13/2008,90.0,91.0,89.0,89.0,94172,66.66714213698387,-1
1991,2/14/2008,90.5,91.0,87.0,88.0,140968,63.57409293025998,-1
1992,2/15/2008,86.0,88.0,86.0,87.0,87567,60.54881471460034,-1
1993,2/18/2008,87.5,88.5,87.0,88.0,57175,62.472017370229494,-1
1994,2/19/2008,88.5,90.0,88.0,88.5,85027,63.43190849658309,-1
1995,2/20/2008,88.5,88.5,86.0,87.0,78140,58.59020990508995,-1
1996,2/22/2008,86.5,88.0,86.0,87.0,56847,58.590209905089964,-1
1997,2/25/2008,88.5,89.0,87.5,88.5,80952,61.957840884973926,-1
1998,2/26/2008,89.0,89.5,88.0,89.0,73783,63.036919422527724,-1
1999,2/27/2008,89.0,89.0,87.5,87.5,46127,57.745055833321956,-1
2000,2/28/2008,87.0,87.5,85.5,86.5,118112,54.462553216464954,-1
2001,2/29/2008,86.0,88.5,85.5,87.5,98790,57.08942737836564,-1
2002,3/3/2008,88.0,88.0,86.5,87.0,107918,55.3695546494905,-1
2003,3/4/2008,87.5,88.0,85.5,85.5,48407,50.4584368258455,-1
2004,3/5/2008,85.5,86.5,85.0,86.5,58983,53.4243707949691,-1
2005,3/6/2008,87.0,90.0,87.0,89.0,136866,59.88946579007707,-1
2006,3/7/2008,87.5,89.0,87.5,88.0,73633,56.510454411654045,-1
2007,3/10/2008,87.5,88.5,86.0,87.0,107559,53.27351021850955,-1
2008,3/11/2008,87.0,90.0,87.0,89.0,134339,58.4051972351224,-1
2009,3/12/2008,90.0,90.5,89.0,89.0,70367,58.4051972351224,-1
2010,3/13/2008,88.5,89.5,86.5,87.0,65143,51.806602144160834,-1
2011,3/14/2008,88.0,88.0,86.0,86.5,20471,50.277288632278996,-1
2012,3/17/2008,85.0,85.5,83.5,84.5,43410,44.60521652544115,-1
2013,3/18/2008,84.0,88.0,84.0,88.0,66783,54.31788987020338,-1
2014,3/19/2008,88.0,89.0,86.5,88.5,67959,55.51778411582074,-1
2015,3/20/2008,87.5,88.0,87.0,88.0,74072,53.990571776668126,-1
2016,3/21/2008,88.0,89.0,88.0,89.0,41977,56.56411045429362,-1
2017,3/24/2008,89.0,89.5,88.0,89.0,32203,56.56411045429362,-1
2018,3/25/2008,89.0,94.0,89.0,93.5,183853,66.37884176188308,-1
2019,3/26/2008,93.0,93.5,91.0,93.0,76636,64.63135016104016,-1
2020,3/27/2008,93.0,95.5,92.5,93.0,86745,64.63135016104016,-1
2021,3/28/2008,93.5,94.5,92.5,94.5,36131,67.59913650911139,-1
2022,3/31/2008,94.0,94.0,90.5,90.5,64175,54.472709089630165,-1
2023,4/1/2008,91.0,92.0,90.0,91.5,49438,56.734595808098256,-1
2024,4/2/2008,93.5,94.0,92.5,93.5,64761,60.91678784818269,-1
2025,4/3/2008,92.5,93.0,91.0,92.0,105194,56.505175150986176,-1
2026,4/4/2008,91.5,92.0,90.0,90.5,76090,52.417107112842956,-1
2027,4/8/2008,90.0,90.5,89.5,90.5,97965,52.417107112842956,-1
2028,4/9/2008,89.0,89.5,88.5,89.0,62900,48.35940461931974,-1
2029,4/10/2008,89.0,91.0,89.0,90.5,92002,52.33321970872769,-1
2030,4/11/2008,90.5,92.0,90.0,91.5,54685,54.82879955876461,-1
2031,4/16/2008,91.5,95.0,91.5,93.5,112110,59.40630544074338,-1
2032,4/17/2008,95.0,95.0,93.5,94.0,37605,60.48440893399488,-1
2033,4/18/2008,94.0,94.5,93.0,94.0,39899,60.48440893399488,-1
2034,4/21/2008,95.0,95.0,91.5,92.0,55969,53.84980003871118,-1
2035,4/22/2008,92.5,93.0,91.5,92.0,60531,53.84980003871118,-1
2036,4/23/2008,92.0,92.5,89.0,90.0,61258,47.772393940108046,-1
2037,4/24/2008,90.5,91.0,89.0,89.5,23830,46.36363610991207,-1
2038,4/25/2008,90.5,90.5,88.0,88.5,40824,43.59473132063104,-1
2039,4/28/2008,88.5,89.0,87.5,88.0,49636,42.23650180869965,-1
2040,4/29/2008,88.5,90.0,88.5,89.0,47529,45.86895673198007,-1
2041,4/30/2008,89.0,91.0,89.0,89.0,55731,45.86895673198007,-1
2042,5/2/2008,90.0,91.5,90.0,91.5,51006,54.21660459354257,-1
2043,5/6/2008,92.0,93.0,91.0,92.0,35226,55.6884078417814,-1
2044,5/7/2008,92.0,92.0,90.5,90.5,40553,50.44880268634172,-1
2045,5/8/2008,90.5,90.5,89.0,89.5,47918,47.25660552914417,-1
2046,5/9/2008,89.5,89.5,88.0,89.0,29202,45.69954530792976,-1
2047,5/12/2008,88.0,89.5,88.0,89.0,42800,45.69954530792976,-1
2048,5/13/2008,89.5,92.0,89.5,91.0,55142,52.89903982891821,-1
2049,5/14/2008,91.5,91.5,90.5,91.5,29061,54.52242123042735,-1
2050,5/15/2008,92.0,92.5,91.0,91.0,54492,52.571126931009076,-1
2051,5/16/2008,91.5,93.5,91.5,92.5,60638,57.48674303092298,-1
2052,5/20/2008,93.0,93.5,92.0,93.5,41383,60.43105009860292,-1
2053,5/21/2008,93.5,98.5,93.5,97.0,143907,68.62203649878565,-1
2054,5/22/2008,96.5,100.0,96.0,99.5,126963,72.93217895280307,-1
2055,5/23/2008,99.5,101.0,97.5,98.0,122698,66.98664289029719,-1
2056,5/26/2008,96.0,96.5,93.0,94.0,104882,54.27918776740583,-1
2057,5/27/2008,94.0,95.5,93.0,94.0,41468,54.27918776740583,-1
2058,5/28/2008,93.0,94.5,90.5,91.0,72448,46.591318303992615,-1
2059,5/29/2008,91.5,92.0,88.5,89.5,108184,43.28980552342963,-1
2060,5/30/2008,90.0,91.5,88.5,90.0,226159,44.69657659298632,-1
2061,6/2/2008,90.0,91.0,89.0,90.0,119678,44.69657659298631,-1
2062,6/3/2008,89.0,89.5,85.5,86.5,181915,37.204170267604,-1
2063,6/4/2008,86.5,86.5,85.0,86.5,137967,37.20417026760399,-1
2064,6/5/2008,86.0,86.0,82.5,84.0,178394,32.667801973740225,-1
2065,6/6/2008,85.0,86.0,84.5,85.0,103309,36.02790013011492,-1
2066,6/9/2008,82.5,82.5,80.5,81.5,125971,30.324038964714518,-1
2067,6/10/2008,81.5,82.0,79.5,80.5,81471,28.91547378718657,-1
2068,6/11/2008,81.0,81.0,79.0,80.0,59668,28.20989413864001,-1
2069,6/12/2008,78.0,79.0,75.5,79.0,203378,26.80129878236984,-1
2070,6/13/2008,78.0,80.0,77.0,77.5,80351,24.800850565146987,-1
2071,6/16/2008,78.5,80.5,77.0,79.5,94334,32.08018068870399,1
2072,6/17/2008,79.5,79.5,77.5,78.0,72470,29.753869111524182,1
2073,6/18/2008,76.5,80.0,75.0,78.5,128110,31.53606869687634,1
2074,6/19/2008,77.5,79.5,76.0,76.0,135094,27.745678139950428,1
2075,6/20/2008,76.0,79.5,76.0,79.5,157141,38.830399305536154,1
2076,6/23/2008,77.5,78.5,76.0,78.0,135273,36.262783840049835,1
2077,6/24/2008,78.0,79.0,77.0,77.0,63298,34.61928412279815,1
2078,6/25/2008,77.0,81.5,76.5,81.5,153116,46.39330323772297,1
2079,6/26/2008,82.0,83.5,80.0,80.0,164819,43.57629086299258,1
2080,6/27/2008,78.5,80.0,78.0,80.0,55760,43.57629086299258,1
2081,6/30/2008,80.0,81.0,77.0,77.5,57719,38.99903267314342,1
2082,7/2/2008,77.0,77.5,75.0,75.0,88929,35.03578113076614,1
2083,7/3/2008,73.5,74.5,73.0,73.5,78169,32.87691928246946,1
2084,7/4/2008,74.0,75.5,73.5,74.0,40187,34.329521347580084,1
2085,7/7/2008,74.0,75.0,73.0,75.0,29191,37.254174012178424,1
2086,7/8/2008,74.5,75.0,73.5,74.0,42950,35.549196756365205,1
2087,7/9/2008,75.0,76.0,73.0,73.0,126327,33.87939841762335,1
2088,7/10/2008,72.5,73.5,71.0,73.0,115815,33.87939841762335,1
2089,7/11/2008,73.5,75.0,73.0,74.5,46142,38.87421247948574,1
2090,7/14/2008,74.0,75.0,73.5,75.0,46338,40.488015017825056,1
2091,7/15/2008,73.5,74.0,71.0,71.0,122525,32.98526361922829,1
2092,7/16/2008,71.5,72.5,68.0,68.0,141065,28.691025787837248,1
2093,7/18/2008,71.0,72.0,69.5,72.0,84313,39.92172963950194,1
2094,7/21/2008,73.0,74.5,73.0,74.5,94647,45.679942412451595,1
2095,7/22/2008,75.0,76.0,74.5,75.0,47158,46.778622064177156,1
2096,7/23/2008,76.5,78.5,76.5,77.0,116230,51.04403561515913,1
2097,7/24/2008,76.0,77.0,74.5,76.5,121655,49.96589989418804,1
2098,7/25/2008,75.0,76.0,75.0,75.5,42472,47.79171857792792,1
2099,7/28/2008,76.0,76.0,75.0,75.5,30164,47.791718577927924,1
2100,7/29/2008,75.0,76.0,75.0,75.0,22452,46.61549014888778,1
2101,7/30/2008,76.5,76.5,74.0,74.5,40517,45.41186016158431,1
2102,7/31/2008,74.5,75.5,73.5,74.5,62011,45.41186016158431,1
2103,8/1/2008,74.5,76.5,74.0,76.5,29566,51.251107313066115,1
2104,8/4/2008,76.0,76.5,75.5,75.5,16997,48.459877702615735,1
2105,8/5/2008,75.0,76.0,73.0,75.5,57178,48.459877702615735,1
2106,8/6/2008,76.0,78.5,75.5,78.0,104752,55.488551854287344,1
2107,8/7/2008,78.0,81.5,77.5,81.0,115743,62.157713762960036,1
2108,8/8/2008,79.5,80.0,78.0,79.5,51097,57.51733945394553,1
2109,8/11/2008,82.5,84.0,81.5,82.5,104474,63.40210035956058,1
2110,8/13/2008,82.0,85.0,82.0,83.5,118266,65.13574823920543,1
2111,8/14/2008,83.0,83.5,82.0,82.5,46786,61.974196322824724,1
2112,8/15/2008,82.5,84.0,82.5,84.0,38244,64.73892432123105,1
2113,8/18/2008,84.0,84.0,79.0,79.0,85574,51.33942825718591,1
2114,8/19/2008,78.5,79.0,77.5,78.0,50334,49.14840448658556,1
2115,8/20/2008,78.0,78.0,75.5,76.5,96315,45.97863228661942,1
2116,8/21/2008,76.5,76.5,73.5,74.0,56625,41.20841687030029,1
2117,8/22/2008,74.0,75.5,74.0,75.5,42869,44.902046498924385,1
2118,8/25/2008,76.0,76.5,74.5,76.0,53609,46.11725645647466,1
2119,8/26/2008,75.0,76.0,72.0,76.0,88221,46.11725645647466,1
2120,8/27/2008,75.5,78.5,75.0,78.0,70431,51.11862254461449,1
2121,8/28/2008,78.5,79.5,77.5,77.5,41598,49.87232076619268,1
2122,8/29/2008,78.5,79.0,76.5,78.5,42672,52.37329538301997,1
2123,9/1/2008,78.0,78.0,77.0,77.0,34737,48.4670941712712,1
2124,9/2/2008,75.0,76.5,74.0,74.5,59798,42.74490166017053,1
2125,9/3/2008,74.0,75.5,74.0,75.0,24396,44.16473937739459,1
2126,9/4/2008,74.0,76.0,73.0,75.5,110676,45.61709063425022,1
2127,9/5/2008,73.5,74.0,72.5,73.0,107874,40.01284415619337,1
2128,9/8/2008,75.0,76.5,74.0,76.0,92288,48.23183251730367,1
2129,9/9/2008,75.0,76.0,74.0,75.5,83774,47.07418502040385,1
2130,9/10/2008,74.5,75.0,73.5,73.5,44598,42.66315311791497,1
2131,9/11/2008,73.0,74.5,73.0,73.0,60458,41.613333726938976,1
2132,9/12/2008,73.5,75.0,73.5,75.0,29119,47.209167742718826,1
2133,9/15/2008,74.5,74.5,72.5,72.5,34485,41.81441145555098,1
2134,9/16/2008,69.0,70.0,67.0,70.0,151743,37.23244668936211,1
2135,9/17/2008,70.5,71.0,65.0,67.0,141719,32.61400169321578,1
2136,9/18/2008,64.5,68.0,62.0,67.0,223030,32.61400169321578,1
2137,9/19/2008,69.0,72.5,68.5,71.5,146604,44.574390611639394,1
2138,9/22/2008,71.0,72.0,68.5,68.5,100925,39.536309169430204,1
2139,9/23/2008,67.5,68.5,67.0,67.5,71129,37.99472751932101,1
2140,9/24/2008,68.5,71.0,68.5,71.0,71492,45.93984657793292,1
2141,9/25/2008,70.5,72.5,69.5,71.0,63589,45.93984657793292,1
2142,9/26/2008,70.0,71.0,69.5,70.5,37814,44.984833684140426,1
2143,9/29/2008,70.5,72.0,68.5,68.5,69627,41.287544470382414,1
2144,9/30/2008,66.0,69.5,65.5,68.5,124416,41.287544470382414,1
2145,10/1/2008,68.5,69.5,68.5,68.5,35796,41.287544470382414,1
2146,10/2/2008,69.0,70.5,68.5,70.0,55656,45.48466376364654,1
2147,10/3/2008,69.0,70.5,68.5,69.5,41939,44.3466556174449,1
2148,10/6/2008,68.0,68.5,66.0,66.5,75051,38.175077341987034,1
2149,10/7/2008,66.0,68.0,65.5,65.5,111934,36.35869574606444,1
2150,10/8/2008,64.5,65.0,59.0,63.0,163446,32.230006025330766,1
2151,10/9/2008,64.5,65.5,59.0,63.0,209324,32.230006025330766,1
2152,10/10/2008,56.0,58.0,53.0,53.0,155687,21.109722965918877,1
2153,10/13/2008,53.5,60.0,53.0,57.5,184476,32.41102569072791,1
2154,10/14/2008,62.0,64.0,61.0,63.0,177719,43.133528484589746,1
2155,10/15/2008,62.0,63.5,59.5,60.0,64943,39.45661520401166,1
2156,10/16/2008,59.5,59.5,54.5,59.5,134434,38.86201217507805,1
2157,10/17/2008,59.0,61.5,58.0,59.0,82172,38.24139231361095,1
2158,10/20/2008,60.0,62.0,58.5,61.0,45134,42.21650005902394,1
2159,10/21/2008,62.0,63.0,59.0,59.0,78923,39.479895264865675,1
2160,10/22/2008,59.0,60.0,55.5,56.5,90532,36.31130279758607,1
2161,10/24/2008,53.5,54.0,50.0,51.5,137531,30.959511468067532,1
2162,10/27/2008,50.5,51.0,44.25,45.5,132761,26.006156594656858,1
2163,10/28/2008,47.25,51.5,46.0,49.75,147577,34.05460527873997,1
2164,10/29/2008,52.0,53.5,49.25,49.75,136538,34.05460527873997,1
2165,10/30/2008,52.0,53.0,51.5,52.0,122743,38.18305577147092,1
2166,10/31/2008,52.0,54.5,52.0,53.5,114093,40.842001688570264,1
2167,11/3/2008,56.0,58.5,55.5,58.5,104169,48.754618433213714,1
2168,11/4/2008,57.5,60.0,57.0,58.0,60480,48.0623157171767,1
2169,11/5/2008,61.5,61.5,57.5,58.5,74022,48.844585517906545,1
2170,11/6/2008,55.0,59.5,55.0,59.5,63699,50.45195308799683,1
2171,11/7/2008,59.5,61.0,58.0,61.0,78170,52.84539896463805,1
2172,11/10/2008,62.0,62.0,58.0,58.0,46298,47.86535647951555,1
2173,11/11/2008,57.5,59.5,56.5,56.5,43431,45.55379667735818,1
2174,11/12/2008,56.5,57.0,54.0,54.5,73740,42.59976938251153,1
2175,11/13/2008,52.0,53.5,51.5,53.5,66824,41.162473835247944,1
2176,11/14/2008,54.0,54.5,52.5,52.5,66356,39.71927930171783,1
2177,11/17/2008,51.0,54.0,51.0,52.5,60140,39.719279301717826,1
2178,11/18/2008,52.0,52.5,50.5,50.5,60755,36.73205396842164,1
2179,11/19/2008,50.5,51.5,49.75,50.5,58898,36.73205396842164,1
2180,11/20/2008,48.25,49.75,47.25,49.75,77175,35.56863936582744,1
2181,11/21/2008,48.75,50.0,48.0,49.25,58737,34.777806146994905,1
2182,11/24/2008,49.0,49.5,48.0,48.25,46090,33.18845672447631,1
2183,11/25/2008,49.75,52.0,49.5,50.5,101628,39.849243085658735,1
2184,11/26/2008,49.0,50.5,48.5,50.0,121212,38.92064830981486,1
2185,11/27/2008,49.0,50.0,47.5,48.0,87893,35.37016169791009,1
2186,11/28/2008,48.25,48.75,47.5,48.0,167385,35.37016169791009,1
2187,12/1/2008,48.25,48.75,44.5,44.5,103848,29.84455105737942,1
2188,12/2/2008,43.25,44.5,41.25,42.0,152376,26.64285143449314,1
2189,12/3/2008,44.75,45.0,42.25,42.25,115984,27.480677668781922,1
2190,12/4/2008,42.5,43.5,40.75,41.25,131577,26.192055013955127,1
2191,12/8/2008,41.25,43.25,41.0,43.25,498624,32.9626925656097,1
2192,12/9/2008,42.75,47.0,42.5,45.75,332106,40.33103276875197,1
2193,12/11/2008,46.0,47.5,45.5,46.25,242438,41.71095535558269,1
2194,12/12/2008,46.25,47.0,44.5,46.75,128040,43.12738205874087,1
2195,12/15/2008,47.25,49.0,46.25,48.25,194304,47.26731221548527,1
2196,12/16/2008,48.25,50.0,47.75,49.0,174081,49.25627574798068,1
2197,12/17/2008,50.0,52.0,49.75,51.0,224242,54.21555210034118,1
2198,12/18/2008,52.0,54.5,52.0,53.0,181134,58.57546939227751,1
2199,12/19/2008,53.0,53.5,51.5,51.5,73507,54.39195842205524,1
2200,12/22/2008,51.0,51.5,48.5,48.5,94039,47.1403750108271,1
2201,12/23/2008,47.75,48.5,46.75,48.0,133184,46.03869718311676,1
2202,12/24/2008,48.0,49.0,47.5,48.0,80434,46.03869718311677,1
2203,12/25/2008,48.5,48.75,48.0,48.75,23607,48.146827875406515,1
2204,12/26/2008,48.75,49.25,48.5,49.0,32264,48.86397050139467,1
2205,12/29/2008,48.75,49.0,48.0,49.0,25654,48.86397050139467,1
2206,12/30/2008,49.25,50.0,48.25,48.25,59611,46.62061142085747,1
2207,1/5/2009,49.5,53.0,49.25,53.0,143192,59.349555291442805,1
2208,1/6/2009,54.0,56.5,53.0,54.0,244642,61.43456501381014,1
2209,1/7/2009,55.0,55.0,51.5,51.5,120727,53.98033105951342,1
2210,1/8/2009,50.5,53.5,50.0,53.0,62609,57.326046816634395,1
2211,1/9/2009,53.0,54.5,52.0,53.0,88308,57.32604681663439,1
2212,1/12/2009,53.5,54.0,52.0,52.0,50725,54.2751688095667,1
2213,1/13/2009,51.0,51.5,49.25,49.75,88712,48.0755585496259,1
2214,1/14/2009,50.5,52.0,50.0,51.0,72817,51.39708489759263,1
2215,1/15/2009,50.0,50.5,48.75,49.25,71154,46.876128453057994,1
2216,1/16/2009,49.5,50.5,49.25,50.5,48780,50.242826629672145,1
2217,1/19/2009,51.0,51.0,50.0,51.0,80066,51.565089023405385,1
2218,1/20/2009,50.0,51.5,49.75,51.0,93046,51.565089023405385,1
2219,1/21/2009,50.5,51.0,49.75,50.0,73356,48.57117114745504,1
2220,1/22/2009,50.5,53.0,50.5,53.0,202992,56.694485382834316,1
2221,1/23/2009,52.0,53.0,51.0,52.5,78621,55.1314826969695,1
2222,1/26/2009,53.0,53.5,52.5,53.0,21785,56.42519885976512,1
2223,1/27/2009,54.5,54.5,53.0,54.0,60143,58.97308947360326,1
2224,1/28/2009,54.0,54.5,53.0,54.0,104022,58.97308947360325,1
2225,1/29/2009,55.0,55.5,52.5,52.5,124510,53.5282049838004,1
2226,1/30/2009,52.5,53.5,52.0,52.0,76415,51.81100744842768,1
2227,2/2/2009,52.0,52.0,49.75,50.0,70807,45.52045426316869,1
2228,2/3/2009,50.5,51.5,50.0,51.0,47218,48.86357348658057,1
2229,2/4/2009,52.0,53.5,51.5,53.0,78849,54.83326347491245,1
2230,2/5/2009,53.0,54.0,52.0,52.0,51554,51.590285341163124,1
2231,2/6/2009,53.0,54.0,53.0,53.5,67786,55.81192313650056,1
2232,2/10/2009,54.0,55.0,53.5,54.0,98030,57.15323544004668,1
2233,2/11/2009,53.0,56.5,53.0,54.5,122128,58.50954156904998,1
2234,2/12/2009,55.0,55.5,54.5,55.0,47283,59.87731560748902,1
2235,2/13/2009,55.5,57.0,55.5,56.5,80920,63.73928175922631,1
2236,2/16/2009,56.5,57.0,54.5,55.5,65643,59.619269074892834,1
2237,2/17/2009,54.5,55.0,52.5,53.0,101100,50.78186476444822,1
2238,2/18/2009,52.5,54.0,52.5,53.5,51275,52.30461649339557,1
2239,2/19/2009,53.5,55.0,53.5,54.5,49067,55.28435481592319,1
2240,2/20/2009,53.5,54.0,52.5,53.0,34100,50.21650001183518,1
2241,2/23/2009,53.0,53.5,52.0,52.5,67601,48.616681713352925,1
2242,2/24/2009,52.0,53.0,51.0,53.0,77042,50.32111779279508,1
2243,2/25/2009,54.0,54.0,53.0,54.0,37220,53.63376426059672,1
2244,2/26/2009,54.0,54.5,53.0,54.5,52908,55.24085266087722,1
2245,2/27/2009,55.0,56.0,54.5,56.0,107291,59.74827602414496,1
2246,3/2/2009,54.5,54.5,51.0,51.5,113960,45.081087633560024,1
2247,3/3/2009,51.0,52.5,50.5,51.5,93806,45.081087633560024,1
2248,3/4/2009,51.5,53.5,51.5,53.0,88312,49.841195362637286,1
2249,3/5/2009,54.0,56.5,53.5,55.0,201407,55.39285351480689,1
2250,3/6/2009,55.0,57.0,54.5,56.0,80601,57.90181283899811,1
2251,3/9/2009,56.0,56.5,53.0,53.0,75074,48.99804428918589,1
2252,3/10/2009,54.0,54.5,53.5,54.0,70025,51.666112081417566,1
2253,3/11/2009,55.5,55.5,52.5,52.5,96500,47.640240494535675,1
2254,3/12/2009,52.0,53.0,51.5,52.5,105156,47.64024049453568,1
2255,3/13/2009,53.5,54.0,53.0,53.5,131268,50.61548742412625,1
2256,3/16/2009,54.0,54.5,53.0,54.0,49295,52.08164929817499,1
2257,3/17/2009,54.0,55.0,53.5,53.5,62446,50.468062017788796,1
2258,3/18/2009,54.0,54.0,53.0,54.0,44492,52.06733995980492,1
2259,3/19/2009,54.0,54.5,53.5,54.0,50742,52.06733995980491,1
2260,3/20/2009,54.0,54.0,53.0,54.0,78020,52.06733995980492,1
2261,3/23/2009,54.0,55.5,53.5,55.0,164020,55.64474224388958,1
2262,3/24/2009,56.0,56.5,55.0,55.5,142393,57.358401280880464,1
2263,3/25/2009,55.5,55.5,54.0,54.5,45271,52.952072024443396,1
2264,3/26/2009,55.0,56.0,54.5,55.0,75966,54.8209117532714,1
2265,3/27/2009,55.5,56.0,54.5,55.5,57164,56.67428127037679,1
2266,3/30/2009,54.75,54.75,52.75,53.0,107177,46.4204031865873,1
2267,3/31/2009,54.0,55.25,54.0,54.5,79007,52.028567729441335,1
2268,4/1/2009,55.5,55.75,55.0,55.75,89130,56.147798685658145,1
2269,4/2/2009,56.0,60.0,56.0,59.25,157881,65.16698302589272,1
2270,4/3/2009,59.25,59.5,58.5,59.0,84271,64.15203696434756,1
2271,4/7/2009,58.5,59.75,58.25,59.0,78580,64.15203696434756,1
2272,4/8/2009,57.75,58.0,56.5,57.25,111025,56.9511609143441,1
2273,4/9/2009,57.5,57.75,56.75,57.0,170093,55.98437927174225,1
2274,4/10/2009,55.5,56.75,54.5,56.5,151961,54.00963117196913,1
2275,4/16/2009,55.5,56.75,54.5,55.0,217410,48.48437318876794,1
2276,4/17/2009,55.25,56.0,54.0,54.5,164126,46.76692519515986,1
2277,4/20/2009,54.5,56.75,54.5,56.0,141436,52.233453383108134,1
2278,4/21/2009,55.0,56.5,55.0,56.0,55814,52.233453383108134,1
2279,4/22/2009,56.0,56.5,54.5,55.0,88602,48.39129394961665,1
2280,4/23/2009,55.25,55.5,54.5,55.5,56540,50.35752589601484,1
2281,4/24/2009,56.25,57.5,56.0,56.75,150368,54.97582670568509,1
2282,4/27/2009,57.0,58.5,57.0,58.0,167141,59.075908574438685,1
2283,4/28/2009,58.5,59.75,57.5,58.5,138067,60.620664396032566,1
2284,4/29/2009,59.0,59.75,58.5,59.25,101130,62.88384747566889,1
2285,4/30/2009,60.25,60.5,59.25,60.25,117359,65.71328795806508,1
2286,5/4/2009,61.25,63.0,61.0,62.75,91111,71.55196638666699,1
2287,5/6/2009,63.0,65.0,62.25,65.0,133219,75.58213803744665,1
2288,5/7/2009,67.75,68.25,66.0,66.75,111966,78.17226033531924,1
2289,5/11/2009,67.5,69.25,66.0,67.25,100570,78.86216607307318,1
2290,5/12/2009,66.5,68.25,66.0,68.25,52254,80.20943375139211,1
2291,5/13/2009,67.75,68.25,66.75,67.0,83388,73.87126709635655,1
2292,5/14/2009,66.75,66.75,64.0,64.5,107323,63.12718524819277,-1
2293,5/15/2009,66.5,70.25,66.5,70.25,276166,72.89265703458955,-1
2294,5/18/2009,70.0,71.0,68.75,70.5,71200,73.22468780174665,-1
2295,5/19/2009,72.25,73.25,71.0,71.25,134296,74.24392891024097,-1
2296,5/20/2009,71.5,72.0,69.0,70.0,109091,69.49567843793787,-1
2297,5/21/2009,70.0,71.0,69.25,69.5,93074,67.63242342616203,-1
2298,5/22/2009,69.5,69.75,68.25,69.25,62942,66.66992691093216,-1
2299,5/25/2009,68.5,69.25,68.0,68.0,57434,61.92464082698803,-1
2300,5/26/2009,68.25,68.75,67.25,67.25,65390,59.201913806482736,-1
2301,5/27/2009,68.5,68.75,66.0,67.0,88231,58.2820180514103,-1
2302,5/28/2009,67.0,67.5,66.5,67.0,60455,58.2820180514103,-1
2303,5/29/2009,67.75,69.5,67.25,67.25,130250,59.020498340541934,-1
2304,6/1/2009,68.25,68.75,67.5,68.5,92570,62.586628198916124,-1
2305,6/2/2009,68.75,70.75,68.5,69.5,121545,65.19599075832784,-1
2306,6/3/2009,70.75,75.5,70.5,75.5,234570,76.00806101017037,-1
2307,6/4/2009,76.0,77.25,73.5,77.25,120409,78.1410130757348,-1
2308,6/5/2009,77.25,78.25,76.0,77.75,71077,78.72303854936517,-1
2309,6/8/2009,77.75,77.75,74.75,75.5,60126,69.72592054816606,-1
2310,6/9/2009,75.25,76.0,74.75,75.5,100545,69.72592054816606,-1
2311,6/10/2009,75.75,80.0,75.75,80.0,113260,76.06971151773449,-1
2312,6/11/2009,79.75,81.5,79.0,80.5,111889,76.6550578402161,-1
2313,6/12/2009,81.0,81.5,77.5,77.5,103977,66.19308649970824,-1
2314,6/15/2009,77.5,77.5,73.5,74.5,90890,57.710773586975286,-1
2315,6/16/2009,72.75,73.25,71.75,72.25,147335,52.297855162210794,-1
2316,6/17/2009,71.25,74.0,71.0,71.25,115473,50.05092853765713,-1
2317,6/18/2009,71.75,72.0,69.0,70.25,115925,47.8375357251475,-1
2318,6/19/2009,70.75,73.0,70.5,73.0,74599,53.87801900068605,-1
2319,6/22/2009,73.25,74.5,72.25,72.75,85434,53.27404085614946,-1
2320,6/23/2009,70.0,71.0,69.0,71.0,85301,49.12282195059917,-1
2321,6/24/2009,71.5,75.0,71.25,75.0,97236,57.310926058113715,-1
2322,6/25/2009,75.0,75.5,74.25,74.25,101041,55.5070992838168,-1
2323,6/26/2009,74.75,75.25,73.0,74.0,65055,54.886958919151944,-1
2324,6/29/2009,74.0,75.0,73.5,75.0,55149,56.958408941383844,-1
2325,6/30/2009,76.0,76.0,73.0,73.25,65278,52.422033878429694,-1
2326,7/2/2009,73.5,73.75,69.0,69.5,197349,44.283107869505045,-1
2327,7/3/2009,68.75,71.25,68.75,70.5,80654,46.66131120868651,-1
